intercept,slope,sigma_log__,sigma,mu__0,mu__1,mu__2,mu__3,mu__4,mu__5,mu__6
0.07865383994296675,-0.14611016655645498,3.9714292220515857,53.060311640441284,0.24064072066673586,0.07865383994296675,-0.2390994963020212,-0.3856921345345513,-0.48696798453430207,-0.6474864090125678,-0.8874325769346112
0.07865383994296675,-0.14611016655645498,3.9714292220515857,53.060311640441284,0.24064072066673586,0.07865383994296675,-0.2390994963020212,-0.3856921345345513,-0.48696798453430207,-0.6474864090125678,-0.8874325769346112
0.4101988466990334,0.16257478499392336,2.348062399009806,10.465272544714379,0.22995825888663368,0.4101988466990334,0.7637586402344856,0.9268702648669652,1.0395585187156424,1.2181651753375426,1.4851499963080217
-0.250948238624081,0.15162035311412986,1.7263316601667298,5.619999978987551,-0.41904405723848565,-0.250948238624081,0.07878838532290927,0.23090940534898746,0.3360046256255499,0.5025766087689311,0.7515717578824289
-0.04114331624080461,0.876429592212908,0.5289520448371646,1.69715283630088,-1.0128080481519726,-0.04114331624080461,1.8648734481838782,2.7441971063217157,3.3516918071233954,4.314548127280876,5.753845111612975
-1.2144248392306185,0.47063675059571697,0.9747341019710807,2.6504623645596608,-1.736202214342389,-1.2144248392306185,-0.19090675567887128,0.2812840887026107,0.607504625445926,1.1245519431492088,1.8974446682087693
-0.8701428271910591,-0.7126812452534005,2.685322702914519,14.662932387883634,-0.08001976738109406,-0.8701428271910591,-2.4200475921753672,-3.1350821884857725,-3.6290751842711177,-4.412035558209794,-5.58242046556249
0.9366169333774865,-0.6349922445391555,1.1373361084286941,3.118450077719746,1.6406091017591353,0.9366169333774865,-0.44433354356313326,-1.081422601621416,-1.521565685601163,-2.2191759686608243,-3.2619778443161787
0.8590757623239017,-0.4666773566030683,1.5032672719934086,4.49635591475829,1.3764635053002672,0.8590757623239017,-0.15583162232629866,-0.6240499983651336,-0.9475260923257188,-1.4602235711329992,-2.2266140695630217
0.9935740425368049,-0.22952117529003493,1.360773955606018,3.8992099496684527,1.24803559111714,0.9935740425368049,0.4944224714577336,0.2641433922603471,0.10505143672925443,-0.14710334695392513,-0.5240293868440251
0.5849382983022091,0.3073764706563302,0.7708354483089583,2.1615713807895425,0.24416149362817208,0.5849382983022091,1.253405807005789,1.5617972682303924,1.7748544022362944,2.112541970146771,2.6173241354240346
0.5849382983022091,0.3073764706563302,0.7708354483089583,2.1615713807895425,0.24416149362817208,0.5849382983022091,1.253405807005789,1.5617972682303924,1.7748544022362944,2.112541970146771,2.6173241354240346
0.5027497482806081,0.3630553607812365,1.0169104066927077,2.7646399422467627,0.10024383915024204,0.5027497482806081,1.2923050191336554,1.656559228239772,1.9082100279524599,2.3070671087735604,2.903286691682277
0.24143730724969176,0.43070104565574574,1.1896538994874837,3.285943743742289,-0.23606484441120956,0.24143730724969176,1.178105147734553,1.6102284151308,1.9087676305913004,2.381941092090907,3.0892502948710034
0.0064324747458486264,0.5438678398449344,0.9052567880042548,2.472566767029317,-0.5965334719695355,0.0064324747458486264,1.1892099957084916,1.7348737463681054,2.1118542061538497,2.7093540984188738,3.6025089493265865
0.7290933713220012,0.5501766907524255,1.0118534546359466,2.750694580835091,0.11913303740180237,0.7290933713220012,1.9255910766562976,2.4775845107359045,2.858937932740749,3.4633688061401178,4.366884226985714
2.248890985476911,-0.007521395088292401,0.6455414413202736,1.907019288834248,2.2572296750955614,2.248890985476911,2.2325338185606847,2.224987587007003,2.219774153207676,2.21151105613575,2.1991592125139294
1.8077136282178126,0.45078065935637673,0.18692310943287666,1.2055345872480767,1.3079499593321895,1.8077136282178126,2.7880496431648583,3.240318829332118,3.552776172415944,4.048009344278773,4.788293845591293
2.1440143547286206,0.13877494813117983,0.3174529221457346,1.3736245760455217,1.9901597565156564,2.1440143547286206,2.445815412075779,2.585048610193254,2.681240074222734,2.8336999375989276,3.0616000063788156
2.1440143547286206,0.13877494813117983,0.3174529221457346,1.3736245760455217,1.9901597565156564,2.1440143547286206,2.445815412075779,2.585048610193254,2.681240074222734,2.8336999375989276,3.0616000063788156
2.540446156670258,0.2493680679245937,0.40595992619721566,1.500742410797575,2.2639811000130945,2.540446156670258,3.082759791672447,3.3329513001044795,3.5058000733080927,3.779758897131475,4.189278054564717
2.565051929582156,0.29632974576510557,0.6324564895287339,1.8822285797039924,2.2365222159183924,2.565051929582156,3.209495554311783,3.5068038131569828,3.7122039409501113,4.037755441145553,4.524396368422692
2.3931896893985067,0.16698025300365435,0.4586954708612157,1.5820088616227415,2.2080649238601926,2.3931896893985067,2.7563302820720645,2.9238619220492397,3.0396038136279087,3.2230503715426337,3.497269974265481
2.2672238784827234,0.14618410453282715,0.5828435509509724,1.7911243496360796,2.105155025488018,2.2672238784827234,2.58513801146911,2.731804831829259,2.833131931728869,2.993731585376576,3.2337991762941067
2.4101940581893637,0.13116920796183057,-0.22707659918417866,0.7968597411462419,2.2647716598339795,2.4101940581893637,2.6954545190100685,2.827056861976166,2.9179764286511896,3.0620805324129194,3.277490243739543
3.058154773555924,0.12274938778183093,0.23787411041340595,1.2685494856020672,2.9220671151392983,3.058154773555924,3.3251042159455872,3.448258935568837,3.5333423276252724,3.668196313468879,3.8697787625700295
