intercept,slope,sigma_log__,sigma,mu__0,mu__1,mu__2,mu__3,mu__4,mu__5,mu__6
-0.9220290763664062,2.244722199061666,0.9637003839547926,2.6213786559966357,-3.4106686809000357,-0.9220290763664062,3.959684390296663,6.2118189064285865,7.767741769848501,10.233821162383748,13.920166215630106
-0.9220290763664062,2.244722199061666,0.9637003839547926,2.6213786559966357,-3.4106686809000357,-0.9220290763664062,3.959684390296663,6.2118189064285865,7.767741769848501,10.233821162383748,13.920166215630106
-0.9220290763664062,2.244722199061666,0.9637003839547926,2.6213786559966357,-3.4106686809000357,-0.9220290763664062,3.959684390296663,6.2118189064285865,7.767741769848501,10.233821162383748,13.920166215630106
-0.4495202770410787,0.9910860975915842,3.6670564671020243,39.136536464203274,-1.548300391123846,-0.4495202770410787,1.7058459198352383,2.7002046916144535,3.387173225852219,4.475992591794454,6.10358166928707
-0.044944705982675984,1.6827270193415733,2.5609421928728637,12.948011093965947,-1.9105212595993326,-0.044944705982675984,3.614568776118322,5.302852343265793,6.469229832374445,8.317894414296957,11.081315396326184
-0.18689707168745978,1.6304438199126454,1.0685419650885777,2.911131872233246,-1.9945091962068544,-0.18689707168745978,3.3589134324507772,4.99474115535306,6.124878692186897,7.916104308725904,10.593664370564968
-0.059358571033406624,-0.9206972597337164,2.412117890564017,11.157566644423285,0.9613840693328308,-0.059358571033406624,-2.061646521605056,-2.985384023921002,-3.623562733654695,-4.63505205734121,-6.14704663305112
-0.13020569507593718,0.37861056426589024,1.2950440468247904,3.6511567924629973,-0.5499570769265671,-0.13020569507593718,0.6931782813333972,1.0730390588994725,1.3354719040505842,1.7514181225726582,2.37318289207144
0.1769644131699347,0.5573013618845438,1.0511100953117427,2.860825144581952,-0.44089477734645177,0.1769644131699347,1.3889565093138136,1.9480981409652358,2.334390008677725,2.9466481333355583,3.861863886718905
0.22271859849247982,0.26066197098582167,1.3511724500101403,3.861950821619863,-0.06626758637363728,0.22271859849247982,0.7895936686193499,1.0511163738100155,1.231793484078036,1.51815992859151,1.9462262468712053
0.2019235525701791,0.3484015440731086,0.9233402199948428,2.5176859856320832,-0.18433621766929523,0.2019235525701791,0.9596104103109118,1.3091624142108604,1.550655962187867,1.9334141798975282,2.505568858580783
0.29315671020807904,0.3562001446554371,0.6994116656700375,2.0125682960697246,-0.10174907702059538,0.29315671020807904,1.067803587990398,1.425179944300783,1.672079070283744,2.0634049264275656,2.6483666832833124
0.969731317645057,0.3088453104410599,1.3315822626724523,3.787030726906488,0.6273260652002799,0.969731317645057,1.6413931881990622,1.9512583394772678,2.16533359563865,2.504634848986715,3.0118291836971105
0.9213451369418934,0.5717100094788674,0.6144962403870784,1.848725051923434,0.2875116173677771,0.9213451369418934,2.164672464245786,2.7382703224144684,3.134549503582645,3.76263714555069,4.70151517964098
