bsa_log__,soa_log__,rf_log__,lf_log__,bsa,soa,rf,lf,mu_rt__0,mu_rt__1,mu_rt__2,mu_rt__3,mu_rt__4,mu_rt__5,mu_rt__6,mu_rt__7,mu_rt__8
1.957352604724261,0.6174362927981819,-5.598632119877572,-0.9256525141089861,7.080557196816496,1.8541683984108095,0.00370292541186316,0.3962727611275477,1322.8,1252.3,1186.1,1252.3,1202.2,1155.0,1186.1,1155.0,1125.8
1.8232070730220893,0.4405283810225748,-4.329552876189136,-1.840166483554436,6.191683824333585,1.5535278563248434,0.01317343633051553,0.15879098781814724,1317.3,1250.2,1183.8,1250.2,1200.3,1151.0,1183.8,1151.0,1118.6000000000001
1.8350012588869153,0.6206190684544756,-5.97933472302552,-0.8737052542852874,6.265142032536078,1.8600792018428443,0.002530509221879038,0.41740209954971536,1324.8,1255.9,1188.0,1255.9,1204.8000000000002,1154.6000000000001,1188.0,1154.6000000000001,1121.6999999999998
1.962408035063943,0.4985498686948232,-4.48887471893349,-1.5680929945398376,7.1164430933872005,1.6463321410664833,0.0112332772943996,0.20844230419213966,1332.5,1255.2,1182.6000000000001,1255.2,1200.2,1148.6000000000001,1182.6000000000001,1148.6000000000001,1116.7
1.7287017138632617,0.4972579190319194,-4.506103035656153,-1.580719096498539,5.63333547739361,1.6442065361947134,0.011041404404666446,0.20582703547505368,1301.0,1241.8,1181.4,1241.8,1196.7,1150.6000000000001,1181.4,1150.6000000000001,1119.1
1.7351675187794922,0.592430415055105,-5.33330942554684,-1.0390509296330563,5.669877535218405,1.8083781883261463,0.004828065420808888,0.3537902945582797,1320.2,1255.8,1190.1999999999998,1255.8,1206.8000000000002,1156.8,1190.1999999999998,1156.8,1122.7
1.8219082610008948,0.6071785663621961,-5.999993760512368,-0.890453915347773,6.183647211105795,1.8352460622063798,0.002478767642858159,0.4104693921026993,1326.6,1254.2,1182.5,1254.2,1200.3,1147.0,1182.5,1147.0,1111.9
1.8019061439397124,0.3918174496354603,-4.212474773269015,-2.0790869718088567,6.06118996059935,1.4796675728912678,0.014809672368412906,0.12504432909228824,1315.6000000000001,1251.4,1187.4,1251.4,1203.4,1155.5,1187.4,1155.5,1123.6999999999998
1.778026712684096,0.4136617786443807,-4.315689211019869,-1.888551218962946,5.918166645568822,1.5123455328169777,0.013357340286829772,0.15129083743217336,1324.4,1256.6,1188.6000000000001,1256.6,1205.6,1154.4,1188.6000000000001,1154.4,1120.0
1.7809587595098733,0.4354461523958334,-4.467286788025962,-1.6880357054534478,5.935544451116579,1.5456525017083964,0.011478417017892453,0.1848823309008603,1334.4,1259.4,1184.1999999999998,1259.4,1203.0,1146.4,1184.1999999999998,1146.4,1108.5
1.7361617900839956,0.5923915966047982,-5.551421244113543,-0.9885767346444806,5.675517735231587,1.8083079912497866,0.003881936142097961,0.37210591978043683,1323.9,1256.3,1187.4,1256.3,1204.8000000000002,1152.3000000000002,1187.4,1152.3000000000002,1116.6000000000001
1.7500723691595383,0.5149069953199183,-4.706504812183722,-1.392852283328879,5.755019146834511,1.6734828528222512,0.00903630603817131,0.24836588350861213,1320.8999999999999,1253.9,1185.8999999999999,1253.9,1203.0,1151.4,1185.8999999999999,1151.4,1116.4
1.466877901605262,0.5737210330376619,-6.056461174762299,-0.953873979361005,4.335677576049167,1.7748590885392985,0.002342676558745366,0.3852456950174576,1314.4,1252.6,1184.7,1252.6,1202.3999999999999,1147.2,1184.7,1147.2,1106.1000000000001
1.7920398431641575,0.4247747713588514,-4.3216033876362285,-1.8677088970558176,6.001682479467289,1.5292459508852176,0.013278575760490536,0.15447717980890327,1321.0,1253.8,1186.6000000000001,1253.8,1203.4,1153.0,1186.6000000000001,1153.0,1119.3999999999999
1.8222417052260669,0.40655586076343253,-4.319146548775524,-1.9047937137443827,6.185709456361618,1.5016370216134354,0.013311239189394593,0.14885334585455653,1328.1000000000001,1254.6999999999998,1182.0,1254.6999999999998,1200.1,1146.0,1182.0,1146.0,1110.5
1.7286675707755144,0.4450493467240229,-4.457729878213127,-1.6834666051257643,5.633143141209589,1.5605672028117064,0.011588641075880042,0.18572900962659783,1322.1000000000001,1254.8,1186.1,1254.8,1203.5,1151.0,1186.1,1151.0,1115.2
2.0054870577960044,0.5116742508990961,-4.469813816987534,-1.562704273178192,7.429711714655788,1.6680816455316527,0.011449447344673251,0.20956857353984434,1328.3,1252.8,1183.2,1252.8,1199.8999999999999,1151.2,1183.2,1151.2,1121.6999999999998
1.7193998582033718,0.4532219811190038,-4.548934752888405,-1.5791343517192735,5.581177960819327,1.5733734069420542,0.010578467065504707,0.20615347739019554,1335.3,1264.2,1191.4,1264.2,1209.8,1154.1,1191.4,1154.1,1115.8999999999999
1.8604957373696192,0.6078753626814032,-5.969796367039356,-0.8882335959041985,6.426922047264227,1.836525300539887,0.002554761599696518,0.4113817777939977,1329.3,1255.4,1183.3,1255.4,1201.1000000000001,1148.2,1183.3,1148.2,1113.8
1.6901135323420817,0.590291417496266,-5.541391841048013,-1.0021494654441059,5.420096026397298,1.8045142057937045,0.003921065538588151,0.3670895462550837,1316.1000000000001,1250.8999999999999,1183.4,1250.8999999999999,1200.5,1148.5,1183.4,1148.5,1112.4
1.640879675601381,0.46393270132634806,-4.5079922611788,-1.6060973614780194,5.159706384270832,1.5903159406851037,0.01102056439359815,0.2006692273629285,1314.5,1254.5,1191.5,1254.5,1207.6,1158.4,1191.5,1158.4,1123.6999999999998
1.8541972513327363,0.536638289524936,-4.769495885124795,-1.3256280285909403,6.3865693822402125,1.710247829464895,0.008484656323487556,0.26563607963908015,1322.0,1251.0,1181.4,1251.0,1198.6000000000001,1147.3999999999999,1181.4,1147.3999999999999,1114.2
1.7872921326427147,0.4324915262395927,-4.383569799508848,-1.785883227550423,5.973255762720875,1.5410924163894604,0.012480725315395656,0.16764892344224677,1322.7,1252.8999999999999,1183.1000000000001,1252.8999999999999,1200.6,1148.1,1183.1000000000001,1148.1,1113.1
1.9103402365957802,0.4448947078335514,-4.297713317611583,-1.8587101892484668,6.7553868373913915,1.5603258970890628,0.013599621498615377,0.15587354814546608,1332.1000000000001,1259.1000000000001,1189.2,1259.1000000000001,1206.3,1155.7,1189.2,1155.7,1123.6999999999998
1.831765266233021,0.39225998360099545,-4.318040632538471,-1.924927319098152,6.24490084677062,1.4803225209576671,0.013325968448111401,0.14588635962309812,1337.6,1259.7,1182.8000000000002,1259.7,1201.8999999999999,1144.9,1182.8000000000002,1144.9,1107.5
1.5713447617976661,0.5787055881395727,-5.850213980210123,-0.9667109590322339,4.813116338723361,1.783728057032289,0.002879282982588294,0.38033191041616987,1321.3999999999999,1256.3,1186.6000000000001,1256.3,1204.5,1149.2,1186.6000000000001,1149.2,1109.2
1.828083986718834,0.4109648844361755,-4.319428791827278,-1.9031099702221832,6.221953884221265,1.508272391792681,0.013307482714767517,0.1491041878289103,1324.2,1251.5,1179.6,1251.5,1197.5,1144.2,1179.6,1144.2,1109.2
1.290093940669432,0.3862809172673641,-5.075304655750668,-1.3429543583452823,3.6331278381836594,1.471497981950929,0.0062491823002650375,0.26107322424470375,1324.8,1262.8,1191.8999999999999,1262.8,1210.7,1151.1,1191.8999999999999,1151.1,1104.5
2.004435441025976,0.45245031740548747,-4.233330374870543,-1.9575165936013559,7.4219026120314915,1.5721597600999437,0.01450400624628012,0.14120866434323623,1321.1,1248.6,1181.7,1248.6,1197.8,1151.0,1181.7,1151.0,1122.6000000000001
1.9169008667314793,0.48345815415220755,-4.501319528604583,-1.5792211691444185,6.799852132543773,1.6216727109253064,0.011094347566535993,0.2061355804529981,1338.5,1259.6000000000001,1184.3,1259.6000000000001,1202.7,1148.3000000000002,1184.3,1148.3000000000002,1114.0
1.7193998582033718,0.4532219811190038,-4.548934752888405,-1.5791343517192735,5.581177960819327,1.5733734069420542,0.010578467065504707,0.20615347739019554,1335.3,1264.2,1191.4,1264.2,1209.8,1154.1,1191.4,1154.1,1115.8999999999999
1.9554150942658064,0.4637309827592064,-4.269588601883607,-1.8757257426159415,7.066851824634384,1.5899951767853508,0.013987536415950963,0.15324371098656486,1320.8999999999999,1251.8,1186.8000000000002,1251.8,1202.6,1156.3000000000002,1186.8000000000002,1156.3000000000002,1127.5
1.7229306459690463,0.45497827967093596,-4.542880355115496,-1.58720460917918,5.6009187454337,1.5761391484012448,0.010642707585545797,0.2044964610190829,1328.8,1258.5,1186.7,1258.5,1204.8000000000002,1149.8999999999999,1186.7,1149.8999999999999,1112.2
1.8260682704362443,0.6135744931039885,-5.401196310117902,-0.9881102514033943,6.2094248222266994,1.8470217797434896,0.004511180941814515,0.3722795414485743,1319.0,1255.1000000000001,1192.0,1255.1000000000001,1207.7,1160.8,1192.0,1160.8,1129.8999999999999
1.7737696824819171,0.4950055119848473,-4.551971620135612,-1.5256808389574803,5.893026380816896,1.6405072814834005,0.010546390396293301,0.21747294239852197,1321.0,1254.6,1187.8,1254.6,1204.6,1154.1999999999998,1187.8,1154.1999999999998,1120.4
1.8378459986553446,0.398150796357062,-4.328977623706386,-1.9089417536434123,6.2829901057563715,1.4890685590918873,0.013181016562535616,0.14823717507084352,1335.0,1257.2,1180.6000000000001,1257.2,1199.6,1142.9,1180.6000000000001,1142.9,1105.9
1.9730626429736953,0.5464400092058475,-4.5911701458983405,-1.419297989830339,7.192671374359575,1.7270936232789733,0.010140984995934478,0.2418837621695304,1314.8,1246.6,1182.8000000000002,1246.6,1198.3,1153.1,1182.8000000000002,1153.1,1125.3
1.7117493614922001,0.4262957694929425,-4.501262927720646,-1.6711235289232347,5.538642094905592,1.5315737009260566,0.011094975534186558,0.18803568338506146,1328.0,1256.2,1182.3999999999999,1256.2,1201.1000000000001,1144.5,1182.3999999999999,1144.5,1105.6999999999998
1.6632001655169684,0.6034849307769932,-6.010755944568074,-0.9180109999689893,5.276168468861832,1.8284798357234704,0.002452233726804735,0.39931248428728733,1313.8000000000002,1248.5,1180.3999999999999,1248.5,1197.8,1144.9,1180.3999999999999,1144.9,1107.9
1.7741856010311239,0.461882164692562,-4.43367882496848,-1.6909984150486597,5.895477909582446,1.587058280706455,0.011870738875799565,0.18433538886040282,1315.5,1249.6000000000001,1183.4,1249.6000000000001,1200.0,1150.1,1183.4,1150.1,1116.6000000000001
1.9931414722111054,0.49880641369074785,-4.456451443014597,-1.5950133926565553,7.338551444107301,1.6467545535204875,0.011603465876789088,0.20290581103650676,1334.1000000000001,1256.2,1184.0,1256.2,1201.4,1150.6000000000001,1184.0,1150.6000000000001,1119.6999999999998
1.9084983080694573,0.5439647676880913,-4.759606127950895,-1.32475544697323,6.742955350139444,1.722823935871318,0.00856898381612425,0.26586796995607437,1316.8999999999999,1245.3000000000002,1176.5,1245.3000000000002,1193.4,1143.6,1176.5,1143.6,1112.1000000000001
1.8881535739466444,0.42742643677313924,-4.242426050744221,-1.969378339991957,6.607157782982997,1.5333063805543954,0.014372680659473584,0.13954357791832173,1326.3,1257.0,1190.0,1257.0,1206.5,1157.7,1190.0,1157.7,1126.5
1.8313100877153303,0.40030625258371966,-4.2673374583147625,-1.9597347042304663,6.2420589488945595,1.4922816427761223,0.014019059837158699,0.14089579502159474,1339.1,1266.2,1194.3,1266.2,1212.1,1158.8,1194.3,1158.8,1123.8999999999999
1.8630268529496679,0.4305564962663498,-4.277323617169553,-1.9314965503503736,6.443209934356451,1.538113239699892,0.013879759971542335,0.14493113935679472,1316.3,1248.2,1181.8,1248.2,1198.1999999999998,1149.5,1181.8,1149.5,1117.8999999999999
1.376467054243367,0.43724133573265256,-4.95013459173448,-1.3589053967019145,3.9608832932451654,1.548429723389176,0.007082455624913193,0.25694187250248957,1315.3,1255.6000000000001,1188.6000000000001,1255.6000000000001,1206.2,1150.8,1188.6000000000001,1150.8,1108.4
1.8958285506362957,0.4396535030442769,-4.296158890035473,-1.868592874324527,6.658062661951764,1.5521693033853512,0.013620777563823213,0.15434068583109292,1332.0,1259.3000000000002,1189.2,1259.3000000000002,1206.3999999999999,1155.5,1189.2,1155.5,1123.1
1.7547229207629331,0.5955475106574071,-5.302804654406852,-1.0518748967983627,5.7818454906543515,1.8140238705185898,0.00497761382487537,0.34928226661874856,1311.3,1248.0,1183.8999999999999,1248.0,1200.0,1151.4,1183.8999999999999,1151.4,1118.5
1.9498737959155417,0.4623166659558826,-4.267515831839316,-1.8771295628823905,7.027800587480495,1.5877480093675216,0.014016559431054372,0.15302873528830166,1322.1000000000001,1253.1000000000001,1187.8999999999999,1253.1000000000001,1203.8,1157.3,1187.8999999999999,1157.3,1128.4
2.004306907247824,0.539129438971489,-4.714095105169759,-1.343614279042779,7.420948708153439,1.7145136235579679,0.00896797747279361,0.260900993456044,1329.5,1250.6999999999998,1178.0,1250.6999999999998,1195.5,1144.5,1178.0,1144.5,1113.6999999999998
1.71431817073429,0.6130412026424773,-5.511064500188819,-0.9810198577947529,5.552888099708159,1.846037043244778,0.004041802592780395,0.3749285300178416,1311.6000000000001,1250.8,1188.6000000000001,1250.8,1204.3,1156.6000000000001,1188.6000000000001,1156.6000000000001,1123.8
1.8824721591128843,0.6201229148112568,-6.112037710607204,-0.8559901598938244,6.569726211574404,1.8591565456787107,0.0022160305798806013,0.4248623011315086,1323.7,1251.9,1182.5,1251.9,1199.6,1148.9,1182.5,1148.9,1116.4
1.850824100056019,0.6158810870159995,-6.017026537957925,-0.8764704386175062,6.36506281042683,1.851287026140625,0.0024369048769273564,0.41624950011317824,1321.5,1250.5,1181.0,1250.5,1198.1999999999998,1147.0,1181.0,1147.0,1113.6999999999998
1.8354704677685612,0.45457136674836285,-4.343856887867896,-1.7923901767964412,6.2680823825877505,1.5754979274833734,0.012986344614417404,0.16656158188097062,1320.5,1253.6000000000001,1187.6,1253.6000000000001,1204.0,1155.2,1187.6,1155.2,1123.2
1.32944803967656,0.34275109329462916,-4.57995791826611,-1.686969041716844,3.778956977498397,1.4088180540211934,0.010255327849301225,0.18507964339310312,1297.1,1244.3,1184.3,1244.3,1200.2,1150.1,1184.3,1150.1,1111.3999999999999
1.3843183773552858,0.47014528645495895,-5.01573467699623,-1.2993883649390816,3.9921038688242954,1.6002266675889274,0.006632757312537843,0.2726985340209659,1310.1000000000001,1252.2,1187.4,1252.2,1204.5,1150.9,1187.4,1150.9,1110.0
1.288770949348006,0.5487265664001124,-6.388385651577717,-0.9538709597468115,3.6283244197251987,1.7310472399912473,0.001680967679686633,0.38524685831258265,1311.8000000000002,1254.3999999999999,1188.8000000000002,1254.3999999999999,1206.2,1151.0,1188.8000000000002,1151.0,1107.8
1.8667871702604193,0.622649968850671,-6.029469375780839,-0.8710383508135393,6.467484058811638,1.8638606760297922,0.00240677073069144,0.4185167563384948,1314.7,1245.7,1178.3999999999999,1245.7,1195.0,1145.6,1178.3999999999999,1145.6,1113.8
1.5003610253792226,0.6224402216904964,-6.198089728077009,-0.8906750829554549,4.483307365939556,1.8634697775423907,0.0020333111058559016,0.41037861960755906,1308.2,1252.2,1191.2,1252.2,1207.1000000000001,1157.8999999999999,1191.2,1157.8999999999999,1121.5
1.8877849296439762,0.4615491292306942,-4.300031070748403,-1.8403036515596052,6.604722540806126,1.5865298220215545,0.013568137433467086,0.1587692082688722,1317.1999999999998,1251.1000000000001,1187.1000000000001,1251.1000000000001,1202.9,1156.3000000000002,1187.1000000000001,1156.3000000000002,1126.5
1.6483903305585317,0.4284668078794885,-4.445899767071626,-1.7067914936965092,5.1986050529870225,1.5349024183017248,0.01172655011906276,0.1814470336118851,1321.3,1258.1,1192.0,1258.1,1208.9,1157.3,1192.0,1157.3,1121.1
1.868251176142298,0.4512446902499172,-4.285344755443611,-1.8740150052527471,6.476959427820285,1.5702654637372926,0.013768873808743714,0.15350609509978555,1318.3,1252.6,1188.6000000000001,1252.6,1204.3999999999999,1157.6,1188.6000000000001,1157.6,1127.3
1.7459104278653979,0.6291036880157427,-5.782311046918431,-0.9156725441743518,5.7311168694388295,1.8759284083879562,0.00308158548397877,0.4002473515268798,1307.0,1246.3999999999999,1185.0,1246.3999999999999,1200.3999999999999,1153.7,1185.0,1153.7,1122.0
1.729985934031746,0.40825466959180434,-4.360634544457422,-1.8505453648334622,5.6405745677275165,1.50419018389605,0.01277028176652151,0.157151438071316,1317.1999999999998,1250.3999999999999,1182.1999999999998,1250.3999999999999,1199.4,1147.3999999999999,1182.1999999999998,1147.3999999999999,1111.9
1.4230475554151132,0.5592356208528508,-6.2365343271466696,-0.9422487606531094,4.149747775530932,1.7493348340506096,0.001956624807486145,0.3897503938001465,1328.8999999999999,1265.4,1194.8000000000002,1265.4,1213.3,1155.5,1194.8000000000002,1155.5,1111.8
1.46548107112374,0.4381080588646422,-4.740074454632729,-1.4539576093333466,4.329625597231153,1.5497723650139243,0.008737995577001714,0.23364378511003214,1326.4,1265.3000000000002,1198.1,1265.3000000000002,1215.6,1161.1,1198.1,1161.1,1120.3000000000002
1.7191355142219056,0.4274435418525599,-4.330407623286338,-1.8508033892853064,5.579702804998764,1.5333326081061225,0.013162181184888615,0.15711089438850684,1311.9,1251.0,1188.7,1251.0,1204.3999999999999,1156.7,1188.7,1156.7,1124.0
1.3555806621404909,0.5901888434768812,-6.27015273996993,-0.9231260921424378,3.879012698635827,1.804329119011289,0.0018919395863442865,0.39727517906817084,1311.1999999999998,1256.1,1194.0,1256.1,1210.3999999999999,1158.8,1194.0,1158.8,1119.1
1.9890260842596676,0.4721729594451443,-4.264156996374478,-1.8720732652223788,7.308412517138784,1.6034746958377033,0.014063717902403496,0.1538044536031279,1319.3,1250.2,1186.1,1250.2,1201.6,1156.4,1186.1,1156.4,1128.8
1.6534059304294548,0.40999055907747195,-4.415624179638429,-1.7822790151250625,5.224744673961695,1.5068035594300324,0.012087007306187444,0.1682542559934771,1311.9,1248.6,1182.3999999999999,1248.6,1199.3,1147.8,1182.3999999999999,1147.8,1111.6
1.8286828591187954,0.528933863601764,-4.867813744801468,-1.2857112676880753,6.2256811566452495,1.697121980246154,0.007690159574254999,0.2764538809733641,1326.8999999999999,1252.0,1177.8999999999999,1252.0,1196.3,1141.3999999999999,1177.8999999999999,1141.3999999999999,1105.3
1.934598267188202,0.457419275619205,-4.279316332031029,-1.8757127372084992,6.9212629983492295,1.5799911971814429,0.0138521291069339,0.15324570399642415,1321.9,1252.3999999999999,1186.5,1252.3999999999999,1202.6,1155.2,1186.5,1155.2,1125.6
1.4695754414212003,0.33935750521246133,-4.544838722491482,-1.7157577370592545,4.347389027891708,1.404045208978666,0.010621885649373056,0.17982740718403506,1325.3,1260.8,1189.8999999999999,1260.8,1208.3999999999999,1150.9,1189.8999999999999,1150.9,1108.0
1.9705258700719528,0.5910636415116794,-4.919806161909732,-1.1703328496064198,7.174448324168356,1.8059082331810112,0.00730054583350727,0.3102636529419316,1310.6,1244.6999999999998,1183.0,1244.6999999999998,1197.8999999999999,1154.1999999999998,1183.0,1154.1999999999998,1127.3
1.8792995476783274,0.44682746261600587,-4.297676049262832,-1.8611660667217338,6.548916051804397,1.5633445406380384,0.013600128343496849,0.15549121148805617,1323.7,1254.6999999999998,1187.8,1254.6999999999998,1204.3,1155.4,1187.8,1155.4,1124.0
1.9718476773534532,0.500867328252122,-4.505959499660704,-1.5532758777402897,7.1839378324729255,1.6501518735495333,0.011042989357384991,0.21155381302759235,1330.5,1252.3,1179.2,1252.3,1196.9,1145.1,1179.2,1145.1,1113.3
1.52534707502888,0.40265710686397044,-4.44432505262256,-1.7482366439041361,4.596738705693705,1.4957939062556513,0.011745030633920945,0.1740806391202997,1303.6000000000001,1247.6000000000001,1187.1000000000001,1247.6000000000001,1202.8000000000002,1154.1999999999998,1187.1000000000001,1154.1999999999998,1118.5
1.7185439925731945,0.44060314353642904,-4.532406085914131,-1.620186524823072,5.5764032659668255,1.5536440063145032,0.010754768020897967,0.19786178950616515,1331.3999999999999,1259.5,1185.8999999999999,1259.5,1204.5,1148.2,1185.8999999999999,1148.2,1109.5
1.9554643516624424,0.44917647097837937,-4.276089971472414,-1.890242590466425,7.067199927930938,1.567021166559199,0.013896893243729396,0.15103516470074024,1328.3,1254.6,1185.3,1254.6,1202.1,1152.7,1185.3,1152.7,1122.1000000000001
1.5796934951449093,0.5061129531222869,-4.9782327888140845,-1.2645117735791003,4.853467971736701,1.658830694274948,0.006886221218036671,0.28237712646538055,1327.7,1261.8,1191.4,1261.8,1209.5,1153.8,1191.4,1153.8,1113.6
1.8224377551133943,0.6144645676660289,-6.081713901830393,-0.8691864228108338,6.186922282886945,1.8486664986978418,0.0022842583015624134,0.41929253736274025,1328.6,1257.4,1187.0,1257.4,1204.5,1152.1999999999998,1187.0,1152.1999999999998,1117.8
1.6342252725806077,0.5138088172197592,-4.993685500249654,-1.2531351255272287,5.125485604229739,1.6716460793390922,0.006780628377687171,0.28560797491713646,1325.2,1256.8999999999999,1185.1000000000001,1256.8999999999999,1203.4,1147.3,1185.1000000000001,1147.3,1107.5
1.7860264364690495,0.5391776757033456,-4.82971172737147,-1.2939515357373768,5.965700218278178,1.714596328086574,0.007988823893309922,0.2741851870512871,1319.3,1251.3000000000002,1183.2,1251.3000000000002,1200.2,1149.1,1183.2,1149.1,1114.9
1.9743394779600048,0.47209410939026714,-4.345256075156298,-1.7686335998640925,7.201861094444938,1.603348266754478,0.012968186992029625,0.170565890926985,1326.6,1251.7,1181.7,1251.7,1198.7,1149.1,1181.7,1149.1,1118.7
1.7550068100189755,0.4827175936479989,-4.559551856084292,-1.5379146930587837,5.783487127479749,1.6204722087419592,0.010466748502208205,0.21482861826866828,1325.3999999999999,1257.4,1188.6000000000001,1257.4,1205.8999999999999,1153.8,1188.6000000000001,1153.8,1118.5
1.6505124234624504,0.34773878974080635,-4.304186368056894,-1.9890531721628288,5.209648689547251,1.4158623636581134,0.013511874763523966,0.13682491377145176,1321.3,1256.3,1188.3,1256.3,1205.7,1152.7,1188.3,1152.7,1115.5
1.858957557768468,0.4099348370244544,-4.270191975035344,-1.959673335495525,6.417043886013644,1.506719599581436,0.013979099257652,0.14090444188361453,1331.1,1258.3999999999999,1187.4,1258.3999999999999,1205.0,1152.8,1187.4,1152.8,1118.9
