decay_interval__,noise_interval__,threshold,lf_log__,le_log__,decay,noise,lf,le,mu_rt__0,mu_rt__1,mu_rt__2,mu_rt__3,mu_rt__4,mu_rt__5,mu_rt__6,mu_rt__7,mu_rt__8,mu_rt__9,mu_rt__10,mu_rt__11,mu_rt__12,mu_rt__13,mu_rt__14,mu_rt__15,mu_prob__0,mu_prob__1,mu_prob__2,mu_prob__3,mu_prob__4,mu_prob__5,mu_prob__6,mu_prob__7,mu_prob__8,mu_prob__9,mu_prob__10,mu_prob__11,mu_prob__12,mu_prob__13,mu_prob__14,mu_prob__15
-1.7676500332480145,-0.6937181566658162,0.11200963465805927,-1.2103256637012383,0.8763387985056104,0.14583481373152676,1.6660323091556521,0.29810018321138415,2.4020890554353085,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.7301,0.7302,0.7328,0.9879708286501696,0.9788123115190159,0.9720122128209255,0.9656120007279003,0.959560812095539,0.95282321879673,0.9468678648183564,0.9414339561444194,0.9352644326282957,0.9294645021924328,0.9237748521001901,0.9191741307993226,0.9072043251225952,0.8886838156255438,0.8543720992692474,0.7508464067732075
-2.521410600071165,-0.5868555527463822,1.2598538197543787,0.05975916403174042,0.8904116363915394,0.07437078146366823,1.7867833065841636,1.0615808489043694,2.4361322456104593,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.7303,0.9855422287287989,0.9755286668771623,0.9683073227512647,0.9616282999960425,0.9553972321977751,0.948539171175513,0.9425371553256434,0.937104148799588,0.9309783055539037,0.9252579165288454,0.9196813764243083,0.9151910356973522,0.9035933485922714,0.8858466629978149,0.8534573641109318,0.757973119290179
-3.347737113231069,-0.5447215633061623,2.029618867966867,-1.388603465111462,0.5250546201421846,0.033969343495903394,1.835449557444768,0.24942338998455643,1.6905511840034166,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.7303,0.983809979592022,0.9730063615044611,0.9653046118380313,0.9582313599852234,0.9516686290771345,0.9444804632878018,0.9382160766339191,0.9325652087945598,0.9262129693961725,0.9202989390243448,0.9145503085765467,0.9099300684357507,0.8980381349998369,0.8799392587406615,0.8471631625283181,0.7519222630174041
-3.3179540080521623,-0.6912545912127014,2.3604820629827143,-2.41350198175255,0.26960645394769805,0.034960370861865785,1.6687702066141543,0.08950131314904877,1.3094490208243608,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.7301,0.7301,0.7304,0.9867149250433123,0.9766453712707305,0.9691867110051825,0.9621795465832984,0.9555652336753997,0.9482129176626735,0.9417245735570793,0.9358137867197175,0.9291099507558752,0.9228169250161297,0.9166561020286218,0.9116756333363109,0.8987488432246832,0.878818177800263,0.8421152070423158,0.7330438182110884
-2.4862739194902455,-0.635501301061334,1.2794709698163609,0.546459631324958,0.9268271056939952,0.07682604882587803,1.7313209159614806,1.7271275128482557,2.52648019217659,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.7305,0.9868628236817808,0.9773661636201346,0.9704271550213235,0.963958430032652,0.9578868421979463,0.9511690278589227,0.9452630133407546,0.9398975726447484,0.9338279308509903,0.9281424299931762,0.922584736617426,0.9180995687382862,0.9064769709945187,0.8885984103305204,0.8557315721652562,0.7576805883768467
-1.8942386820836152,-0.5876554956773724,0.28328311198891853,-3.4657693342856355,0.5574378008546913,0.1307619325713543,1.7858648654518658,0.031248955283528654,1.746192670271247,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.7301,0.7306,0.9848637955533571,0.9743851109218967,0.9668328269272052,0.9598512901323576,0.9533413350686707,0.9461799343470727,0.9399156735609528,0.9342473706220612,0.9278603930659544,0.9218990030140561,0.9160882864971647,0.9114136453042063,0.899345288546871,0.8809011815911748,0.8473106382424207,0.7488288285499115
-3.1651792248546613,-0.665847594540877,2.097468780133575,-0.1863174051998192,0.5846995929750989,0.040497323288381265,1.6971362823595233,0.8300101036445853,1.7944518387239947,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.7301,0.7307,0.9869899326604232,0.9773375867771349,0.9702310027269824,0.9635769831743501,0.9573111045741557,0.95035954095421,0.9442342664357535,0.9386604147479145,0.932344736245952,0.9264207611044204,0.9206246139033879,0.9159412925523015,0.9037920001063214,0.8850702913298566,0.8505900551898246,0.7476963551700264
-2.952731671641614,-0.5592059395688407,1.7056572329355193,-1.854045797062504,0.5348816568915231,0.04960756381504122,1.8186560494008757,0.15660230178055107,1.7072461894776725,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.7303,0.9846369570249418,0.9742500180805609,0.9668143136282284,0.9599675900894953,0.9536019713916424,0.946616867690866,0.9405195562077194,0.9350119813912602,0.9288134527216927,0.9230356524167118,0.9174129307124067,0.9128904258578171,0.9012335662751054,0.8834524053363118,0.851143443747471,0.7566287791861425
-2.903280756617358,-0.5594471761782208,1.7282490354404456,-5.292703255556574,0.5032858657156078,0.051991621651777835,1.8183769106505612,0.005028149498225826,1.6541476577052734,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.9840734790968586,0.9733137816473675,0.9656159191433136,0.9585313454219385,0.9519476776457392,0.9447267469367309,0.9384265450255925,0.9327380643928241,0.9263386972958582,0.9203762825605658,0.9145762271390692,0.9099129113803365,0.8979000978153922,0.8795957294453698,0.8463972889569092,0.7497343023132051
-2.506850371591848,-0.5570321077712347,1.2847310923276565,-3.938250532137069,0.5991024385347248,0.07537933667877257,1.8211722521161913,0.019482268551407913,1.8204840705151433,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.9839854540307934,0.9731888681334271,0.965469467222678,0.9583677293196713,0.9517700564269522,0.9445355342169893,0.9382248272314012,0.932527602145461,0.9261198669553059,0.9201504925097642,0.9143435881434773,0.9096762056904143,0.8976535780352799,0.8793386172619022,0.8461316140242134,0.7494917029593042
