decay_interval__,noise_interval__,threshold,lf_log__,le_log__,decay,noise,lf,le,mu_rt__0,mu_rt__1,mu_rt__2,mu_rt__3,mu_rt__4,mu_rt__5,mu_rt__6,mu_rt__7,mu_rt__8,mu_rt__9,mu_rt__10,mu_rt__11,mu_rt__12,mu_rt__13,mu_rt__14,mu_rt__15,mu_prob__0,mu_prob__1,mu_prob__2,mu_prob__3,mu_prob__4,mu_prob__5,mu_prob__6,mu_prob__7,mu_prob__8,mu_prob__9,mu_prob__10,mu_prob__11,mu_prob__12,mu_prob__13,mu_prob__14,mu_prob__15
-2.43078494957589,-0.5436006515976045,0.991671688763284,-1.1665292220190142,0.6494383542880857,0.08085511247954348,1.8367518859254284,0.31144602756248524,1.914465275789485,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.7301,0.7307,0.9850269877874587,0.9750235908936832,0.9678838140348208,0.9613200107025673,0.9552241701056043,0.9485406991804465,0.9427104076120519,0.9374460561502128,0.9315238736808004,0.9260050822666526,0.920634379427309,0.916316233547496,0.905185595755411,0.8882058923476612,0.8573333493408231,0.7666976727388756
-1.7333610580937386,-0.7831265774294429,0.2884065998106563,-4.536484321779559,0.6271454275489577,0.15015816827964892,1.5682321428081671,0.010710996855465995,1.8722584464907326,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.7303,0.989216761703464,0.980307624836422,0.973519767055353,0.9670327098485418,0.9608280898935239,0.9538510914076473,0.9476323264150553,0.9419208258014846,0.9353979221328791,0.9292324469262929,0.9231557678750566,0.9182235806230794,0.905321684826654,0.885193711846379,0.8475192714415929,0.7325272583159752
-2.241870493787014,-0.549357229721577,0.7249524673139852,-3.16959396427147,0.3271355414729845,0.09605300990769072,1.8300677473007223,0.04202065632785168,1.3869894590346372,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.7301,0.7301,0.7302,0.7308,0.9850896703085905,0.9750806960176281,0.9679272531341714,0.9613456568311564,0.955229663565637,0.9485206669029213,0.9426655941664751,0.9373769604942652,0.9314259571862578,0.9258787551774219,0.920478626757605,0.916136555002091,0.9049404570774088,0.8878536496558679,0.8567697259311701,0.7654529430953528
-2.434429309726913,-0.5788569917935276,1.081547791552145,0.28925307269258943,0.8746752999848323,0.08058468589340698,1.79597821112056,1.3354296465442086,2.3980965055659067,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.7306,0.9857165020148607,0.9758853584355875,0.9688070394257268,0.9622660148844341,0.9561674169211688,0.9494583395235003,0.943588858165735,0.9382771279191627,0.9322893713103839,0.9266988382034902,0.9212493295686287,0.9168618591753228,0.9055304263965235,0.8881914759258533,0.8565384597211683,0.7630679324541738
-3.630658531136461,-0.8254951144247329,2.621616141885697,-0.8931887328967605,0.5508137538881175,0.025814672430044823,1.5229922312247055,0.4093483668043841,1.734664033281552,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.7303,0.9906442604698933,0.9825870445797481,0.9763601272268024,0.9703567911179333,0.9645751659740157,0.9580346129476547,0.952174028221753,0.9467697199402931,0.9405707906460419,0.9346896737850955,0.9288782822861598,0.9241431114102053,0.9117115160409097,0.8921856128449804,0.8552812765064028,0.7406264261513084
-5.054173823733054,-0.6605950505823371,2.6618958425757406,-0.9937348391472227,0.43001968009740976,0.006342158070850343,1.7030297717990095,0.3701915001928599,1.5372877772237854,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.7301,0.7303,0.9874151836283543,0.9781133495276114,0.971270071261468,0.964864569987763,0.9588334808680029,0.9521426769535006,0.9462469195891929,0.9408817602943627,0.9348010965029976,0.9290966351970569,0.9235153507038244,0.9190034421478963,0.907296470273652,0.8892435333833759,0.8559473160800767,0.7561406371995464
-2.7870538499268798,-0.5935743199328539,1.5974665629942122,0.1347951149253025,0.8363250577227189,0.058027783955920245,1.7790758012517005,1.1443023098677398,2.3078700842059807,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.7303,0.9855732606727758,0.9755253367478464,0.9682677613684444,0.9615491511394411,0.9552769225271792,0.9483697259601811,0.9423219126305257,0.9368456726480212,0.930668848182516,0.9248992650262682,0.9192740082267187,0.9147429573995807,0.9030379603077353,0.8851206616380142,0.8524078086393931,0.7559642715859295
-3.605482888839666,-0.5947397533772559,2.2240924576513375,-1.7987571618376759,0.4065097733069393,0.026455411660531787,1.7777403765403652,0.16550445570515407,1.5015678165772874,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.7301,0.7303,0.9853857532511037,0.9752009009019004,0.9678442133697468,0.9610341674255076,0.9546769792289395,0.9476769323975112,0.94154848783227,0.9360001319339684,0.9297420721243805,0.923897390135208,0.9182007178538898,0.9136114207668075,0.9017598294612588,0.883625029712024,0.8505380744875438,0.7531808112964193
-3.9036861725130088,-0.6967367164456639,2.592590206599393,-2.019646734015264,0.8850485829281579,0.019768748694529974,1.6626806823791251,0.13270233602209117,2.4231021100217016,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.9873458053810035,0.9776978887400516,0.9705354880099228,0.9637965893909513,0.9574275736059789,0.9503397566084668,0.9440781821295512,0.9383690183208646,0.9318879333107778,0.9257988237548863,0.9198334788478973,0.9150071029841246,0.9024678029923766,0.8830989582232985,0.8473254318537693,0.740297821176128
-1.348174372473787,-0.6875282457408347,-1.1263486359962378,-4.073688044346374,0.834156711475714,0.20616899983081008,1.6729157633463554,0.01701452233921423,2.30287124433675,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.7301,0.7302,0.7326,0.9884991194744794,0.9797805164052265,0.9733121562235321,0.9672256384552471,0.9614713737064587,0.9550637261017999,0.9493989660515277,0.9442284868332308,0.9383575038963258,0.9328363076784442,0.9274161898842456,0.9230341975703241,0.9116237421633508,0.8939470155234064,0.8611203123638252,0.7613623674135425
