decay_interval__,noise_interval__,threshold,lf_log__,le_log__,decay,noise,lf,le,mu_rt__0,mu_rt__1,mu_rt__2,mu_rt__3,mu_rt__4,mu_rt__5,mu_rt__6,mu_rt__7,mu_rt__8,mu_rt__9,mu_rt__10,mu_rt__11,mu_rt__12,mu_rt__13,mu_rt__14,mu_rt__15,mu_prob__0,mu_prob__1,mu_prob__2,mu_prob__3,mu_prob__4,mu_prob__5,mu_prob__6,mu_prob__7,mu_prob__8,mu_prob__9,mu_prob__10,mu_prob__11,mu_prob__12,mu_prob__13,mu_prob__14,mu_prob__15
-1.5842141017715718,-0.45586845854355307,-0.8553066503306785,-1.3306631701829907,-1.500089556599423,0.1701994901515256,1.9398319839570177,0.26430192601104463,0.22311017826482635,0.5355,0.5487,0.5564,0.5626,0.568,0.5734,0.5779,0.5817,0.5858,0.5895,0.593,0.5957,0.6023,0.6119,0.6279,0.6695,0.9828554159514293,0.9722015058433108,0.9647540236890807,0.9579913871373027,0.9517699510183568,0.9450037739982562,0.9391421836611856,0.933877694762995,0.9279864942045379,0.9225219288943431,0.9172226562795519,0.9129794492119446,0.9020906287871592,0.8856058750396678,0.8559383438190656,0.7702075201248697
1.5117799435168318,-0.32262063666954266,-12.953886977009502,-3.4308040796816086,-1.8250447512786228,0.8193248445890837,2.1001860585862504,0.03236090955886976,0.16121042959549642,0.5479,0.5596,0.5662,0.5715,0.5759,0.5804,0.584,0.5871,0.5904,0.5933,0.596,0.5981,0.6033,0.6107,0.6228,0.6535,0.981650930832012,0.9709185070011833,0.9634953032120805,0.9567872779682258,0.950635487358929,0.9439575037263847,0.9381796494299118,0.9329885700781251,0.9271927918903693,0.921816601588449,0.9165836102155848,0.9124144810119318,0.9016823429260186,0.8854070433507728,0.8560006224299606,0.769967210823023
-2.776296302502399,-0.6131502787479481,1.5593911395155322,-0.9310297850626706,-1.587126421105361,0.058618600888343565,1.7567045605131906,0.39414761398612236,0.20451245082857084,0.5413,0.5545,0.5622,0.5683,0.5735,0.5788,0.5831,0.5868,0.5908,0.5943,0.5976,0.6002,0.6065,0.6156,0.6305,0.6688,0.9865235971848879,0.9769683065902427,0.9700267520416097,0.9635777495271204,0.9575402928238438,0.9508750363340289,0.9450262276895234,0.9397207318552093,0.9337265262881143,0.9281185949404278,0.9226431323748236,0.9182274528271727,0.9067999428819266,0.8892551169013557,0.857080902847922,0.7614023768861612
0.05678508873372622,-0.6354702907278013,-6.729332327960317,-2.626161954461898,-1.6960315458001156,0.5141924587016868,1.73135601444586,0.07235563421825218,0.18340993566328279,0.5441,0.5565,0.5635,0.5691,0.5739,0.5786,0.5825,0.5858,0.5894,0.5925,0.5955,0.5978,0.6034,0.6114,0.6246,0.658,0.9861658459291577,0.9761372851628214,0.9687975772809897,0.961946665970812,0.9555102612192078,0.9483808877123063,0.9421071269992067,0.9363988423351405,0.9299452796497878,0.9238951292740981,0.9179616206606059,0.9131883905061269,0.9007864849939122,0.8816809169609269,0.8464846216379515,0.7411676505986149
-0.6828136991963495,-0.4841634034822754,-3.895242233330722,-1.9909798877203901,-1.4612314060602944,0.3356336036900241,1.9063474063439854,0.13656154488136915,0.2319504735783861,0.5351,0.5488,0.5568,0.5634,0.569,0.5747,0.5794,0.5835,0.5879,0.5918,0.5955,0.5983,0.6055,0.6157,0.633,0.6782,0.9836563062521989,0.9732547833472488,0.9659317841630336,0.9592530075586091,0.9530879966283059,0.9463627395957961,0.9405212262355803,0.9352621374939087,0.9293684293616097,0.9238910834879785,0.9185653020105803,0.9143010067317542,0.9033278485473243,0.8866583571200498,0.8565092836306718,0.7685823814134415
-1.7102297437915603,-0.7199672241833378,0.026867019200845905,-1.2841025349332467,-1.5474244692360877,0.15313391931476752,1.6370010021567705,0.27689897931303087,0.21279532957613034,0.5383,0.5515,0.5591,0.5653,0.5706,0.5759,0.5803,0.584,0.588,0.5916,0.595,0.5976,0.6041,0.6133,0.6287,0.6683,0.9885095634889822,0.9795492927442048,0.9728457450079729,0.9665076697371603,0.9604943742692216,0.9537788287584071,0.9478276700753189,0.9423864662055383,0.9361973362743724,0.9303689018001569,0.9246424169056692,0.9200064481906433,0.9079228592893069,0.8891732067887087,0.854305245658258,0.7485080825799236
-0.7792240506964705,-0.47749998405315036,-3.433697924850411,-1.899652533929354,-1.5843068448870834,0.31448714499223884,1.9142132055742809,0.14962059827300353,0.2050899029738743,0.5419,0.5553,0.563,0.5693,0.5746,0.5799,0.5843,0.588,0.5921,0.5956,0.599,0.6016,0.6081,0.6173,0.6326,0.6719,0.982772237993751,0.9718823504519329,0.964234247170666,0.9572703215416652,0.9508507309784334,0.9438565667603077,0.9377884634896384,0.9323308473882218,0.9262199431914658,0.9205459707012319,0.9150343408296353,0.9106236472013257,0.8992874551650588,0.8820999553791796,0.8511097373060527,0.7613560012600024
-2.2228357519865365,-0.5974045325230286,0.7673132739874378,-1.0444747965899321,-1.528823822870345,0.09771849183134632,1.774688600327349,0.3518765776344834,0.21679050145132167,0.5374,0.5507,0.5583,0.5646,0.5699,0.5753,0.5797,0.5835,0.5875,0.5912,0.5946,0.5973,0.6038,0.6132,0.6289,0.6694,0.9863446194179475,0.9767908370852606,0.9698773695888481,0.9634690176548524,0.9574798871554071,0.9508774411226194,0.9450907516562553,0.9398461683232752,0.9339264715679118,0.9283924348777354,0.9229913749811693,0.9186394722427834,0.9073835190815279,0.8901211624726026,0.8585066541915218,0.7646084697711546
-1.969042546508481,-0.6493746395215679,0.5664314860453126,-1.1471591214158414,-1.51844916881694,0.12249176394313643,1.715652373574553,0.31753757492990226,0.21905133531212367,0.5363,0.5495,0.5571,0.5633,0.5686,0.574,0.5784,0.5821,0.5862,0.5898,0.5932,0.5959,0.6025,0.6118,0.6275,0.6681,0.9862385056715263,0.9761836741019929,0.9688175880098818,0.9619416878022452,0.9554825628740631,0.9483316790106641,0.9420424844316709,0.9363272540305583,0.9298620989876615,0.9238058714042819,0.9178844121639137,0.9131080001268719,0.9007312959785665,0.8817051817233459,0.8467866577388098,0.7432650721073569
-5.5502776754617,-0.6592948493478334,2.839451249630925,-0.4601039399049051,-1.405147747732866,0.003871332480687436,1.704490158228329,0.6312180333547633,0.24533080670459043,0.5325,0.5464,0.5546,0.5614,0.5672,0.5731,0.578,0.5822,0.5868,0.5908,0.5947,0.5977,0.6052,0.616,0.6342,0.6824,0.9863758165386706,0.9763353274073804,0.9689609636470294,0.9620672571718285,0.9555841082085068,0.9484002358292685,0.9420772235447423,0.9363290841165726,0.9298209191927909,0.9237217269298061,0.917760192636568,0.9129450003123193,0.9004686509825451,0.8812780167360935,0.8460359185434515,0.7415460047052006
-3.9736728430950308,-0.4818329908727893,2.1102540084979897,-0.6743235052370822,-1.4968763690068791,0.018457168081080666,1.909096923240388,0.5095009787923594,0.22382822611482361,0.536,0.5495,0.5572,0.5636,0.569,0.5745,0.5791,0.5829,0.5871,0.5909,0.5944,0.5971,0.6039,0.6136,0.6299,0.672,0.9830488466293816,0.9722997877624168,0.9647452350090585,0.9578644125931481,0.9515196996987476,0.9446067515351496,0.938608759228212,0.9332168296464841,0.9271739060412287,0.9215636203560781,0.9161237968637771,0.9117596360623587,0.9005582177349487,0.8835806704849875,0.8529904298002974,0.76458729201322
-0.7109185299745102,-0.7040505330389235,-3.3535860460952525,-1.9759760786874583,-1.4653660964165418,0.32939591042041627,1.6545739256169,0.13862593636293485,0.23099341013611632,0.5346,0.5482,0.5561,0.5626,0.5681,0.5738,0.5784,0.5824,0.5867,0.5906,0.5942,0.597,0.6041,0.6142,0.6311,0.6756,0.988606458544498,0.9798375402324505,0.973300355431341,0.9671310287074325,0.9612855520647609,0.9547634522004151,0.9489878171966394,0.943707999573962,0.937707887969399,0.9320586975095189,0.9265033235222895,0.9220130810163397,0.9103008980448994,0.8921224012301048,0.858278808737826,0.755066121433365
-1.2949702484011907,-0.6429285876073968,-1.4471557854061396,-1.5864750339026594,-1.646154964881557,0.21501273287132908,1.7229241426480904,0.20464571101911316,0.19278976874645207,0.5424,0.5551,0.5623,0.5681,0.573,0.578,0.582,0.5854,0.5891,0.5924,0.5954,0.5978,0.6037,0.612,0.6258,0.6606,0.9880458889729902,0.9793302110576827,0.9729396229017927,0.9669676448357791,0.9613509289880564,0.9551239715762729,0.9496393929826228,0.944647759168601,0.9389946998992466,0.9336910669142808,0.9284948587553095,0.9243011530447623,0.9134060836116218,0.8965874056607698,0.8654890765745428,0.77141139899234
