mean_every,mean_difference,sigma_log__,sigma
0.5888445264011306,0.9502581635194485,1.8936875250865879,6.643822829043613
0.5888445264011306,0.9502581635194485,1.8936875250865879,6.643822829043613
0.6310207174141405,0.8217620590258046,0.8693703091248286,2.385408310658379
0.6034721560377991,0.7805505020258557,0.6337234634304145,1.884614825527861
0.5854002100815702,0.7755659631672793,0.568110282458508,1.7649286814502096
0.5342859097107717,0.7406069725508267,0.4929677266565232,1.6371676836615658
0.5214737053364733,0.737371809507666,0.4113356986081943,1.5088317842797436
0.4918648004786995,0.6902727347994836,0.26136141563351967,1.2986969500061278
0.4726979436703208,0.6851834243005003,0.24968417648561606,1.2836199552985754
0.4526797625442051,0.68017095679334,0.22987194432949815,1.258438849380294
0.3442486522503242,0.6536989686700192,0.17555252797181536,1.191904595337937
0.34298544760687816,0.6532041218000189,0.1742923056305927,1.1904034766086342
0.3096512434634458,0.6000048484375974,0.0158213566956229,1.015947177033172
0.04738903964508359,0.3997981960332371,-0.38934115721100804,0.6775030955162742
0.03261596982800401,0.39408680920719874,-0.4081142871762181,0.6649028846067615
-0.20368500349354815,0.02358442895074367,-1.4339515743391928,0.23836514118607094
-0.15711144141878947,0.03049449454664719,-1.418863442967319,0.24198889484047847
-0.05438325279598018,0.09848413793909047,-1.3701307043869626,0.25407374882886996
-0.05438325279598018,0.09848413793909047,-1.3701307043869626,0.25407374882886996
-0.06006276896869928,0.04933354461991446,-1.3883385662838021,0.24948947070011993
-0.052585846550347815,0.09210025051625753,-1.417703486605072,0.2422697542594855
-0.060515912845001414,0.045717646582194,-1.3532321071379974,0.25840372097017383
-0.071448159586102,0.07211760458350655,-1.379045422864393,0.2518188188521879
-0.07365302071863637,0.07021052591257518,-1.3849539395382082,0.25033533008705533
-0.07319288653831822,0.08960988585232736,-1.377619544820167,0.2521781378887963
-0.08182833493739014,0.11008061814963868,-1.3240381300782333,0.2660587499594418
-0.07985023599556297,0.15025057634866273,-1.3607744553137728,0.256462081601274
-0.10743778053398617,0.1346410876378018,-1.3438689848772447,0.26083454891305846
-0.09822804625194093,0.13763811697350498,-1.3240821318025182,0.26604704317324374
-0.09822804625194093,0.13763811697350498,-1.3240821318025182,0.26604704317324374
-0.09716165102378702,0.14690805478004132,-1.3100951516780421,0.2697943837749677
-0.078723383207149,0.11562233079395512,-1.4191129210863525,0.24192853143615406
-0.078723383207149,0.11562233079395512,-1.4191129210863525,0.24192853143615406
-0.08662483376731507,0.10247192984314364,-1.4074125397609745,0.24477581216015337
-0.054688845671737804,0.09767209741241009,-1.3361191695843424,0.2628638215768657
-0.054688845671737804,0.09767209741241009,-1.3361191695843424,0.2628638215768657
-0.056801943039363804,0.02028097553490388,-1.3839924861808,0.2505761315717938
-0.03848227463953326,0.019139892134611345,-1.3579754731754092,0.25718091992535863
-0.06295605888862127,0.07575146908219119,-1.3654499733005587,0.2552657873527522
-0.06474582484620865,0.07887518264998525,-1.392512931725179,0.2484501811719498
-0.056764048413325385,0.06742111258588572,-1.33559898229106,0.2630005955676755
-0.04151140076621075,0.04503025654820841,-1.3508039086511567,0.25903193890467446
-0.03773940880217561,0.04345644909022006,-1.3454928522266079,0.2604113319226189
-0.03773940880217561,0.04345644909022006,-1.3454928522266079,0.2604113319226189
-0.05904679039737941,0.06346268827142816,-1.368541251209438,0.2544779082674358
-0.052687908821342416,0.0879428201688435,-1.3694461261956807,0.2542477417253715
-0.06388080359519259,0.0698906928813642,-1.383704782256899,0.25064823367961525
-0.06055842244137756,0.09977497754622262,-1.2973562715650249,0.2732532463277806
-0.03383404486330235,0.03748542393356461,-1.4101331832004476,0.24411076953480088
-0.051131722995160764,0.048197698581250746,-1.3908437527590332,0.24886523529193338
-0.07122262179468926,0.0967793722925695,-1.3313794764195186,0.26411267268287825
-0.04734073250157971,0.05255551635571015,-1.3923577703817105,0.24848873402672444
-0.051170167339675054,0.06252407100678713,-1.345588131601078,0.2603865212757986
-0.051170167339675054,0.06252407100678713,-1.345588131601078,0.2603865212757986
-0.04548376378620278,0.06830685810205611,-1.3600253792854329,0.2566542631690961
-0.07574321364573944,0.09008241212570366,-1.3957320248541984,0.2476516828106702
-0.07574321364573944,0.09008241212570366,-1.3957320248541984,0.2476516828106702
-0.05574516191008742,0.08192717501655303,-1.3395488130470838,0.2619638365855935
-0.0882722792314882,0.09192820588999238,-1.33055318204442,0.26433099768664764
-0.0853511532225025,0.08889069177760728,-1.408335197176288,0.2445500720983597
-0.05818549987938962,0.09077511170792055,-1.4025461137214792,0.24596989865655897
-0.05818549987938962,0.09077511170792055,-1.4025461137214792,0.24596989865655897
-0.05043224281176663,0.09198086704611508,-1.4214123137766415,0.24137288181255837
-0.06438038649535366,0.07495609449456131,-1.2308183480800607,0.292053478457637
-0.055974142899770644,0.08614604960380048,-1.3422318441958507,0.26126192150326916
-0.07287095128172236,0.0903901457224828,-1.3818626411184078,0.25111038864881424
-0.06477510762265466,0.09882521177985554,-1.396880531136787,0.24736741656909791
-0.07257065864707826,0.10820799215137412,-1.4893358824042564,0.22552237919713672
-0.09095742078815681,0.11596327925425519,-1.4627950911744745,0.2315880595002194
-0.07489038855174181,0.13051431063887037,-1.32919713613956,0.26468968579739527
-0.08934479594995208,0.1393520828951197,-1.3524288977625294,0.25861135663780743
-0.08003305128793639,0.09629489604448302,-1.361277243391489,0.2563331679351015
-0.08003305128793639,0.09629489604448302,-1.361277243391489,0.2563331679351015
-0.07611974863302336,0.0750426083126831,-1.3392899845022972,0.26203164907972976
-0.04114973559425507,0.08571602150168765,-1.3739487162236255,0.25310554173766986
-0.06563730932426994,0.032809022528553486,-1.3224561137154152,0.2664799923736883
-0.03457898193675779,0.08099411109948111,-1.389422866068696,0.24921909593084868
-0.054480419390126766,0.03525060457925612,-1.3733870475982184,0.25324774311066706
-0.03719093725473334,0.0353157811071062,-1.3502284387168464,0.25918104689700855
-0.03719093725473334,0.0353157811071062,-1.3502284387168464,0.25918104689700855
-0.07831835310789977,0.07414148029142527,-1.4465350105261272,0.23538448144400945
-0.023791655363649165,0.05702967773427186,-1.2832963167717515,0.27712231031371004
-0.035743549090515234,0.05512648313691891,-1.302701070852588,0.27179665862345787
-0.04437939477331777,0.06102745078961443,-1.391865142668227,0.24861117662042573
-0.07763940864261978,0.09965620665961566,-1.3291159708653006,0.2647111702802218
-0.06734600647046766,0.08410566248391244,-1.364068312437183,0.25561872186265044
-0.05847543294562804,0.0893038323609176,-1.3470414986262873,0.26000835896285057
-0.08453243458265292,0.0964268395286662,-1.413670658251591,0.24324875934653686
-0.009089500879284278,0.019229391650749175,-1.328683021412575,0.2648258016495287
-0.0365181190067749,0.04186915132204095,-1.340460750309612,0.2617250508969084
-0.050879028595372314,0.04078406086789235,-1.3440295826353736,0.26079266283275576
-0.022260803566506095,0.05174016252116387,-1.392980007906614,0.24833416310679782
-0.021604343535883797,0.04830309319165828,-1.3204477787313862,0.26701571123631845
-0.021604343535883797,0.04830309319165828,-1.3204477787313862,0.26701571123631845
-0.08558738076236296,0.09235949209128586,-1.3380203887118023,0.2623645346287095
-0.09280919679555702,0.07660875171960012,-1.3813117557977652,0.2512487597855964
-0.060640536091417445,0.10606134328152243,-1.3464869337408616,0.26015259045781336
-0.06198490884887551,0.10745969078458198,-1.3138848992814558,0.2687738661291984
-0.06511094574916047,0.10838402717311191,-1.3448002959860537,0.26059174388115586
-0.06511094574916047,0.10838402717311191,-1.3448002959860537,0.26059174388115586
-0.057643552613741086,0.12123399834966087,-1.3447702534878103,0.26059957282576357
-0.05576274188098368,0.0531996246138749,-1.3261490071432027,0.26549772498191493
-0.06396070078394328,0.029643479967266816,-1.3817047050120417,0.25115005117785577
-0.03373815750218129,0.09159037231321583,-1.3792627179158943,0.25176410581362796
-0.055888051617683315,0.06950048617440197,-1.3765492956293734,0.2524481758149677
-0.03962385558366527,0.07429689791442884,-1.3586696870542367,0.25700244331901323
-0.060466903351773064,0.05445118713382523,-1.2851470559818383,0.27660990349997294
-0.0737609776396864,0.08174044297729662,-1.3257407679999278,0.2656061336725329
-0.07322074173334256,0.07645533367149085,-1.2848865692700508,0.2766819660894495
-0.05912407141955422,0.081223816085296,-1.4594242746678028,0.23237001753204128
-0.06598113844540866,0.10915296282747536,-1.269775343637601,0.2808947194763594
-0.035855173385145905,0.08024269330173295,-1.4032275931620402,0.24580233233061569
-0.035855173385145905,0.08024269330173295,-1.4032275931620402,0.24580233233061569
-0.05154189345016767,0.0725175293505051,-1.3476544639882522,0.25984903168102613
-0.040111465044788505,0.058082819126497834,-1.3104722466744259,0.2696926648428493
-0.0576657243111346,0.03096692351027866,-1.317123739698181,0.2679047586785394
-0.035104995854658774,0.04466452522776589,-1.3784761494750701,0.25196221341617336
-0.06129137264569075,0.07752339984943758,-1.3116860804271138,0.26936550138460486
-0.06206434824885135,0.0838976381522627,-1.2989294929253241,0.272823696460995
-0.05325092070334625,0.09373937176965079,-1.278760666332901,0.2783820950540014
-0.07058701319778568,0.10858157756742622,-1.3699057361262827,0.254130913788138
-0.07747887089323559,0.09036391879290717,-1.3618313258277626,0.2561911775697308
-0.04959260002543531,0.07742222783757642,-1.3548645025402268,0.2579822480229858
-0.04959260002543531,0.07742222783757642,-1.3548645025402268,0.2579822480229858
-0.0358787546880442,0.07029792189863754,-1.3710773850832918,0.2538333359304896
