mean_every,mean_difference,sigma_log__,sigma
-0.6971076699535568,0.03812684286466883,1.1943141382528928,3.3012927634271696
-0.6971076699535568,0.03812684286466883,1.1943141382528928,3.3012927634271696
-0.7868058049420585,0.14970199753584396,0.1288824301149134,1.137556373931223
-0.7868058049420585,0.14970199753584396,0.1288824301149134,1.137556373931223
-0.7556620580571196,0.15317066108046337,0.09473778675564307,1.0993705478106646
-0.6400913064726442,0.25205370131501437,-0.05766053096862277,0.9439703417493107
-0.6380229274301059,0.2650244078510359,-0.08708515225191221,0.9165990418374582
-0.5260140547905757,0.2861375118136695,-0.28171706772098726,0.7544871230985593
-0.3239106209407921,0.3523717844510863,-0.576266395241712,0.5619927130691064
-0.27877221205975333,0.34792714104625355,-0.7954830175666492,0.45136316592317394
-0.27877221205975333,0.34792714104625355,-0.7954830175666492,0.45136316592317394
-0.25553079696950315,0.3201884736126799,-0.921791612305767,0.3978056886827097
0.012878147415102136,-0.11430846473669853,-1.4379771604072826,0.2374075105999942
0.02645970367164721,-0.09106739447692386,-1.3866071947799687,0.24992180381681728
0.04005996950132177,-0.039986645480741656,-1.3483223969715148,0.2596755278929994
0.04005996950132177,-0.039986645480741656,-1.3483223969715148,0.2596755278929994
-0.02708563143396494,-0.020298006524291957,-1.2957803932301186,0.273684199674447
-0.035566918575375056,0.021362296440286078,-1.3903410865069046,0.24899036289311913
-0.023754141477223732,0.023315418299967076,-1.3963953614926135,0.24748746084914042
-0.018932468360618553,0.01443970479066018,-1.3994723915123457,0.24672710492153568
-0.018932468360618553,0.01443970479066018,-1.3994723915123457,0.24672710492153568
-0.018443457128377035,0.03063267760047022,-1.342378109038931,0.2612237108638223
-0.03747956063649936,0.011766106718846994,-1.3403920336194377,0.2617430363940865
-0.03263219866059911,0.00815848637691257,-1.3275649747341038,0.2651220548390233
-0.05438113996166703,0.03867985888393533,-1.3758062739128225,0.25263581999511936
-0.05178415393865995,0.08381427852906587,-1.351553533746876,0.2588378348244131
-0.05178415393865995,0.08381427852906587,-1.351553533746876,0.2588378348244131
-0.06220686750224155,0.06209711962967733,-1.3660371571973013,0.2551159433903155
-0.0541765317858925,0.07122175091376243,-1.3444241492925475,0.2606897830413688
-0.03304785950158651,0.02992619311522759,-1.3573227832002708,0.2573488341255874
-0.060434442217284584,0.08181097396111184,-1.355389208816194,0.257846918625557
-0.06289542134516432,0.07604995398223119,-1.3592299818218323,0.2568584865276468
-0.03661161728674018,0.054481889584305644,-1.3373249295830816,0.2625470619021421
-0.0584112754159535,0.060161090866281755,-1.3465648439305782,0.2601323227096778
-0.04248896356756281,0.06502007208256211,-1.322643744366377,0.26642999724970645
-0.05038808975056141,0.07304878964471047,-1.3203062127475444,0.26705351425392837
-0.05038808975056141,0.07304878964471047,-1.3203062127475444,0.26705351425392837
-0.05577378734869379,0.06897473797748435,-1.4127506754902948,0.24347264698243418
-0.06879130690714234,0.08365050019361234,-1.2636610926188758,0.28261744151169255
-0.06446113602387928,0.08366133789809593,-1.2850772388929503,0.2766292162723658
-0.0671822131170499,0.1055474812660842,-1.3517748429159833,0.2587805579764342
-0.08193644309333878,0.10272424379596323,-1.3240377126396872,0.26605886102264276
-0.08193644309333878,0.10272424379596323,-1.3240377126396872,0.26605886102264276
-0.0661022925178792,0.07002209815731114,-1.3380579625408793,0.26235467677372937
-0.06687373548650791,0.05581162734280018,-1.3368393873967168,0.26267457052950555
-0.06740221624753116,0.06004811894532019,-1.339976761538634,0.26185175354148144
-0.031401169455461043,0.03957148521098562,-1.3674705933715736,0.25475051294161044
-0.04568311250302108,0.07072953415778697,-1.4026737682696755,0.24593850148431462
-0.08224622300006307,0.07881106413202826,-1.3354137288486663,0.26304932184657215
-0.04402630042210148,0.07929381204101067,-1.4109105642336188,0.24392107619412726
-0.08399772812977166,0.09575673542290886,-1.2501168491516426,0.286471320973588
-0.06719965772506924,0.10304520375911129,-1.2950339376085693,0.2738885690506686
-0.10976521597775636,0.10637566394728258,-1.4115718665858252,0.24375982393681248
-0.07530556779504613,0.08980016124283641,-1.3435726453683732,0.26091185594917893
-0.06569364143441964,0.10377945891933875,-1.3565733907296238,0.257541761684412
-0.0636480173371388,0.07613594853423719,-1.3893775723963853,0.2492303842345558
-0.0636480173371388,0.07613594853423719,-1.3893775723963853,0.2492303842345558
-0.06425870520646965,0.0971657357810656,-1.3388239666850716,0.2621537889543463
-0.05370614715576818,0.10583354269674036,-1.330331036886454,0.26438972406053235
-0.06563444001008607,0.09336570687708019,-1.3889095961774818,0.2493470454226075
-0.05907287653564989,0.09103629017973591,-1.3407207808757386,0.26165700323137403
-0.05907287653564989,0.09103629017973591,-1.3407207808757386,0.26165700323137403
-0.06534881584837861,0.089268622736753,-1.345407753121184,0.2604334936369654
-0.0706842736612309,0.11733668471236575,-1.3590799347472975,0.25689703028373634
-0.10421758543119565,0.12364451818711565,-1.2946518243666267,0.27399324549757414
-0.07256466227210484,0.05152480103641034,-1.347723410863352,0.25983111651989826
-0.05726438554610109,0.06032792522053597,-1.3365144772909872,0.2627599300183181
-0.05364291992968946,0.06656558338204817,-1.3575113991718173,0.2573002986026437
-0.08365314679793848,0.10119044483700744,-1.3765901248657946,0.25243786875912927
-0.05283050275754586,0.053501951393625874,-1.3730823708756508,0.25332491355845826
-0.05359837590101299,0.09121180576467067,-1.3553020638952056,0.2578693896540115
-0.056199849061409735,0.08814289016752405,-1.39048373444392,0.24895484746467722
-0.051473496995553196,0.0657469426006611,-1.3352549825945694,0.2630910832557039
-0.0582602895643044,0.08510467072589296,-1.4016315371954022,0.2461949598541482
-0.04948350819026435,0.11156946791680696,-1.3193103653183123,0.26731959127363425
-0.06219350434088267,0.11114764745408348,-1.3380228374023955,0.26236389217992817
-0.07898876908748825,0.07144993563229503,-1.358376088263476,0.2570779100035158
-0.07451497996515254,0.08933920552905444,-1.361564925784536,0.25625943600213064
-0.0332280318764355,0.0611288027689703,-1.3717041489203945,0.2536742922215064
-0.08564852178660694,0.08562699869333788,-1.348272410936595,0.259688508367423
-0.07024323203949182,0.08328825778673105,-1.2521597215431233,0.28588669398350874
-0.05473217149791015,0.10746874431110637,-1.3396408190655644,0.2619397354447454
-0.08027334229425308,0.04715614594184604,-1.3333196826765912,0.2636007364143369
-0.0593138785786459,0.03762304460412645,-1.3403381928741773,0.26175712921361327
-0.029859054935538254,0.07595928418176816,-1.3772880045507636,0.25226175895767944
-0.003916772807027617,0.00934982648895787,-1.3914625473625888,0.24871128646358656
-0.003916772807027617,0.00934982648895787,-1.3914625473625888,0.24871128646358656
-0.007519005660295903,0.006488293709206188,-1.3702284681265293,0.2540489108432057
-0.02034206168469565,-0.016280828403495536,-1.3787886838567731,0.2518834788658587
-0.006324147424955524,-0.007302150787492204,-1.3560904112925773,0.25766617910259504
-0.022880749573267835,0.02860808856297944,-1.3428336183430807,0.26110474812943246
-0.04233233601403523,0.03657022690282999,-1.3755864499061727,0.25269136151775035
-0.02463732872769488,0.04988463006618841,-1.328966014065983,0.264750868496495
-0.06144195959558254,0.022498731371877356,-1.3592819957820288,0.2568451266480056
0.0021544137156457623,0.02865217901462274,-1.3566314795654968,0.2575268018177919
-0.07100193665545092,0.08785511417507225,-1.3362889985735407,0.2628191834702801
-0.06661945854477913,0.08922949848955244,-1.3135126398823365,0.2688739383523598
-0.07767649685220979,0.085654593817928,-1.3551404420178244,0.2579110703570525
-0.07767649685220979,0.085654593817928,-1.3551404420178244,0.2579110703570525
-0.06938066529418965,0.12386728631665773,-1.3516353824363814,0.25881665015381894
-0.07515739096754886,0.10691574644019092,-1.3591448778875221,0.25688034712560953
-0.055143241279749046,0.07657946612653625,-1.3276713467963897,0.2650938547591695
-0.04651789053770742,0.08187363390639542,-1.3546408006848618,0.2580399655860421
-0.06654988210865702,0.08749384918645664,-1.3813468023254774,0.2512399545432714
-0.05176240697449573,0.09410253293301936,-1.3538822872443659,0.2582357666175935
-0.003278053583013932,0.004452099161414631,-1.3441324272128947,0.2607658431006818
-0.003278053583013932,0.004452099161414631,-1.3441324272128947,0.2607658431006818
-0.033901458903047924,-0.001805805149234525,-1.3525240652539439,0.2585867464148101
-0.08690199208155425,0.17265961926450524,-1.3524682208331291,0.25860118744511573
-0.08530650982778917,0.141517431663544,-1.3172953603201847,0.26785878464237645
-0.034511696362257,0.05521839773146166,-1.4161726412882354,0.24264091580117433
-0.03817205808965557,0.010451115870382069,-1.3820121898421154,0.2510728382185615
-0.03850729686663,0.01705335771336024,-1.2989773051620341,0.27281065246167363
-0.038848960793683676,0.021363064816617792,-1.2439846543908462,0.28823341614076886
-0.03713052236909998,0.019185246583985505,-1.2546634485818433,0.2851718070520898
-0.07435428024705285,0.08888996324348562,-1.3163978645715217,0.2680992946750567
-0.040583031369227654,0.053786846558248856,-1.3015317514141627,0.27211466162699804
-0.03929285970737316,0.059974143327370014,-1.3264831145464426,0.2654090350432627
-0.03929285970737316,0.059974143327370014,-1.3264831145464426,0.2654090350432627
-0.07168720549481736,0.08242820842951824,-1.395003130742107,0.2478322604671209
-0.05888956297219016,0.08131251018824161,-1.3320198936504064,0.2639435845256601
-0.032911936555184554,0.0318983843280857,-1.3884987731328484,0.2494495039797055
-0.04413382638876548,0.060635875254895034,-1.353135326799888,0.25842873057985777
-0.06245570169000471,0.072690666190133,-1.371170010060857,0.2538098257122773
-0.06245570169000471,0.072690666190133,-1.371170010060857,0.2538098257122773
-0.06909244352845048,0.08846308436798975,-1.37770878449007,0.2521556345991223
-0.0564777280053142,0.07757706497680866,-1.4234796645458327,0.24087439485092493
-0.03485530698772006,0.03401645952331815,-1.3584489272992248,0.2570591853783889
-0.044151467263789115,0.03497735193241028,-1.2871770974613295,0.27604894350090936
-0.041757716693367565,0.03568751186801367,-1.2915879890452435,0.27483400299451943
-0.05269396756137151,0.04527329831465798,-1.3173747577355102,0.2678375181914654
-0.07739896475236746,0.09092135252745605,-1.3592804219793553,0.2568455308718707
-0.025242174388364028,0.05285928801902964,-1.3799559633535001,0.251589631979502
-0.046704675506344044,0.03641195289966949,-1.3375514344462456,0.26248760045022007
