mean_every,mean_difference,sigma_log__,sigma
0.050832852741852674,0.7427730203112821,3.023649116958163,20.566203401854676
0.050832852741852674,0.7427730203112821,3.023649116958163,20.566203401854676
0.031929502815671806,0.7848657787532086,2.7156760556802024,15.114825081900452
0.053061046001602295,0.8485701847532218,1.6149529381913803,5.027651307537364
0.20312343327133223,0.8155527339428941,1.0468063079633718,2.848539218489359
0.16198924183172758,0.8289802985399766,0.8937702760712707,2.444328091778305
0.19291503620238282,0.7663481481299917,0.40420359306561776,1.49810892049959
0.19291503620238282,0.7663481481299917,0.40420359306561776,1.49810892049959
0.16721878325229286,0.7651808160735667,0.3653469938068783,1.4410139443211278
0.15375806152799018,0.7024113481573966,0.12672115294836422,1.1351004542321583
-0.3447548774984887,0.16274042693548935,-1.3686086534971564,0.25446075645228705
-0.08077059915823054,0.28951826899957445,-1.1802945719209486,0.307188236243216
-0.08077059915823054,0.28951826899957445,-1.1802945719209486,0.307188236243216
-0.08588089872492549,0.2867461883585725,-1.1879411906687611,0.30484824283733325
-0.09860218193794909,0.2911598187445338,-1.1895079857027753,0.3043709821068325
-0.14249478102766774,0.22291166758489944,-1.2452324560262849,0.28787398231041783
-0.14249478102766774,0.22291166758489944,-1.2452324560262849,0.28787398231041783
-0.13471516137557013,0.21280281822228844,-1.3235435954642465,0.26619035776027505
-0.13039939768019196,0.18166382074879758,-1.2844755040332665,0.27679572380667367
-0.0880294474335149,0.11646157100155047,-1.3940908912216827,0.24805844600156118
-0.05884182824243732,0.09990800775756396,-1.3183389079744923,0.2675794070332549
-0.08030927167079399,0.10892993575638692,-1.2807023446143355,0.27784209101281054
-0.0350865525902334,0.056349124972957534,-1.307171897649264,0.27058421517073156
-0.05427733351763719,0.05333171810598695,-1.368092415343223,0.2545921527164108
-0.05427733351763719,0.05333171810598695,-1.368092415343223,0.2545921527164108
-0.05354560400559978,0.061302122653050115,-1.390261677404599,0.24901013577938239
-0.034062770659191166,0.04584330547580957,-1.3757409117209094,0.2526523333657392
-0.061507257188844935,0.07215415421630345,-1.4061836193886808,0.24507680705385881
-0.04095708523445015,0.01862628795753009,-1.2849725450168048,0.2766581791733652
-0.022978050794065195,0.027275928245470833,-1.3056367334633627,0.2709999253771992
-0.03580570789651262,0.05155287083792181,-1.3735562301667554,0.25320490163112935
-0.03580570789651262,0.05155287083792181,-1.3735562301667554,0.25320490163112935
-0.0210339544823495,0.050110803078143334,-1.3851845285643225,0.25027761216190436
-0.05004227796119482,0.025131601938868677,-1.3318788705295785,0.2639808092983875
-0.028690027309411836,0.0656973902822981,-1.3836712783476253,0.25065663151597545
-0.05844724967577376,0.043965436222338464,-1.4008427690688425,0.24638922719727288
-0.04171825894192046,0.07815998037198231,-1.3021091319119225,0.27195759327668473
-0.06247609910400558,0.06675012812372805,-1.317161847912073,0.267894549501221
-0.041157502944149875,0.07669116575159979,-1.362248293727386,0.256084376340407
-0.03711470283769025,0.07711382293056357,-1.3547341661832328,0.2580158746807027
-0.08560789677684055,0.08551312455811144,-1.425465498268295,0.2403965329888912
-0.05793189459858326,0.07937665349095038,-1.3743753634348097,0.25299757799700434
-0.058515027298621555,0.07029896185987966,-1.3330109555319765,0.2636821296805173
-0.08134349947308185,0.07024231626324201,-1.3210626271100925,0.26685158751994653
-0.049499695371012564,0.08066254896842522,-1.3467905441279215,0.26007361741825397
-0.03974955051618406,0.08458488859412332,-1.392427023393689,0.24847152602931005
-0.04983299096552146,0.06040866419118095,-1.3852963982321005,0.2502496152546111
-0.05483955301154396,0.08777993071322893,-1.3526114126909818,0.2585641605116835
-0.05036481022953227,0.07705209705137181,-1.35209732931697,0.25869711822046343
-0.08314821839578426,0.09742564583893222,-1.3743634420854602,0.25300059408749415
-0.08314821839578426,0.09742564583893222,-1.3743634420854602,0.25300059408749415
-0.0632301851583854,0.10679399332162944,-1.3589336699181485,0.2569346080320642
-0.08784805553050438,0.09570246261429313,-1.376808343135786,0.2523827882141375
-0.062401812427295686,0.08327121486648914,-1.333404733303765,0.2635783179597467
-0.041193678944709954,0.067555311226209,-1.3512628183121376,0.2589130939170507
-0.041193678944709954,0.067555311226209,-1.3512628183121376,0.2589130939170507
-0.03962515865290757,0.06719263542793996,-1.357408552421561,0.25732676246303265
-0.06994964313708114,0.08580666489343318,-1.3967695133536635,0.2473948802757541
-0.04681275438687162,0.06689422064236308,-1.3573607734727666,0.25733905755896086
-0.0473544962978969,0.054297831069526514,-1.3472550663383986,0.2599528355017174
-0.026862877348744284,0.06399252843284967,-1.3637466772362512,0.2557009510648128
-0.06912470059585864,0.06997396405233555,-1.355712099428094,0.2577636757161257
-0.027702389385168558,0.07345831619841645,-1.378380882273355,0.2519862182946041
-0.06913738168056638,0.06801305019699258,-1.3450974392967419,0.26051432229086446
-0.060130844272883434,0.07563211086346569,-1.3446207918884046,0.2606385253656045
-0.060130844272883434,0.07563211086346569,-1.3446207918884046,0.2606385253656045
-0.048339677762328434,0.07528034831090095,-1.387224763588819,0.24976750755531155
-0.05223184445466926,0.0705703350022792,-1.3649488919842088,0.25539372832123547
-0.05226336180904434,0.061240555712639755,-1.3689046333125667,0.2543854523493601
-0.05226336180904434,0.061240555712639755,-1.3689046333125667,0.2543854523493601
-0.08308649852326869,0.11217485152093405,-1.302136437388931,0.2719501674462576
-0.08235553321786963,0.11285900501909879,-1.3150188235895852,0.2684692696363254
-0.041931093817572256,0.08017596532511223,-1.3603542084255795,0.256569881642736
-0.05726563421251421,0.07200743979289845,-1.3510483111910734,0.2589686385765822
-0.05726563421251421,0.07200743979289845,-1.3510483111910734,0.2589686385765822
-0.049267011777676194,0.07239812462433592,-1.3519139198925871,0.2587445700614302
-0.0523958820591261,0.053313773247651436,-1.3589120405063868,0.2569401654365986
-0.05427272583925521,0.08346055267836834,-1.3549599013113036,0.2579576380074661
-0.05192638578713484,0.07163129617390829,-1.3692627758823444,0.2542943624023092
-0.059521974241499825,0.09776455312282059,-1.361026108370008,0.25639755025472644
-0.07850366875837655,0.08336739467407014,-1.349625325832579,0.25933740947315254
-0.050942295445156494,0.08890049432178376,-1.3257000088482822,0.2656169597738431
-0.06314625243141686,0.10169153945808798,-1.3418707361677067,0.2613562823167706
-0.05624451991620502,0.09328508155217313,-1.309257589509762,0.27002044800223873
-0.06978170675217904,0.06559931071934924,-1.330391321731483,0.26437378584741134
-0.06978170675217904,0.06559931071934924,-1.330391321731483,0.26437378584741134
-0.08486659700851718,0.07596623137850265,-1.3879017555861188,0.24959847417508987
-0.04290750693495084,0.0968909070263323,-1.3724202641504704,0.2534926972265991
-0.03823221710246707,0.06294627732278411,-1.3675094457755266,0.254740615464046
-0.08771693545916708,0.10696289490075572,-1.3669704859674334,0.25487794742214864
-0.05981775371667004,0.09107420723948145,-1.3222187353975088,0.26654325645449717
-0.052164814747442716,0.058094275155275134,-1.403287251081615,0.24578766871224703
-0.052164814747442716,0.058094275155275134,-1.403287251081615,0.24578766871224703
-0.06296875733052457,0.07708171539488945,-1.345013383674431,0.2605362209046835
-0.059164876629426696,0.07599000861394367,-1.3374567494864538,0.26251245525478406
-0.06475974079558307,0.08111042323567245,-1.38259629007665,0.25092622933618236
-0.041911772320465786,0.07587162108504927,-1.2894355787974172,0.27542619561111503
-0.0940937407768041,0.10546467151608212,-1.397871670008276,0.2471223625683302
-0.057694796204619044,0.08910088044127545,-1.3839856586680321,0.25057784238937175
-0.05211296808337679,0.06855768836646982,-1.3872090073584293,0.24977144298070814
-0.059071942190036794,0.10048002873902545,-1.3327196086300903,0.26375896384423675
-0.057778356935556295,0.07946002237452085,-1.3381012620068549,0.26234331720226234
-0.057778356935556295,0.07946002237452085,-1.3381012620068549,0.26234331720226234
-0.057321821912793426,0.08876953285406038,-1.3862919041836415,0.25000061423481684
-0.051509942523769316,0.10256101422852999,-1.3488340030503343,0.2595427102924516
-0.04650406385250481,0.020547592608471988,-1.3338874977606245,0.2634511024262767
-0.049463021052784835,0.018646391542663204,-1.3511132551705956,0.25895182066873845
-0.033976380008233414,0.027652565920421715,-1.3587650644700298,0.2569779322590363
-0.033976380008233414,0.027652565920421715,-1.3587650644700298,0.2569779322590363
-0.029651692726640283,0.024606376025729737,-1.3372534172966304,0.2625658379141895
-0.06141533125349367,0.0902887086780987,-1.3778767632620816,0.2521132813625884
-0.061090601139681046,0.05740814987495034,-1.3674071269518016,0.25476668155767856
-0.05647768075061193,0.08683523766024019,-1.3490424270913126,0.25948862098891734
-0.03565296577107752,0.05198936274438057,-1.3549783053661797,0.25795289058462656
-0.042682996981969853,0.05803371135331698,-1.3352087392504763,0.26310324974850224
-0.042682996981969853,0.05803371135331698,-1.3352087392504763,0.26310324974850224
-0.02202189396394414,0.020574618864648,-1.3483867408614965,0.25965881989693623
-0.040751462949777904,0.05290289199707002,-1.3797282667273116,0.2516469246123098
-0.050365996110076,0.0631412232898809,-1.351863168212814,0.2587577021162271
-0.050365996110076,0.0631412232898809,-1.351863168212814,0.2587577021162271
-0.06512549417558301,0.078257867113187,-1.3640825638992928,0.2556150789480798
-0.04802922239528827,0.05694411992134708,-1.356385146597615,0.25759024697318866
-0.06956424760702906,0.08495709361681589,-1.368015797829342,0.2546116596814836
-0.06956424760702906,0.08495709361681589,-1.368015797829342,0.2546116596814836
-0.044616306629529215,0.06618283299739895,-1.373352582840355,0.2532564713832209
-0.041816098375150455,0.0624369827031571,-1.3489399356613434,0.25951521771168806
