le,le_log__,mu_rt__0,mu_rt__1,mu_rt__2,mu_rt__3,mu_rt__4,mu_rt__5
0.02783175881331445,-3.581577506975073,352.80000000000024,382.8999999999998,405.1,372.4999999999996,405.1,387.6999999999997
0.004152392907275011,-5.484070506749183,353.8000000000001,368.40000000000026,390.40000000000055,385.60000000000014,390.40000000000055,387.9999999999999
0.0351761770708795,-3.347386213261411,352.40000000000026,387.7999999999995,409.9999999999997,368.7000000000005,409.9999999999997,387.7000000000006
0.027493429152236883,-3.5938082427789606,352.80000000000024,382.7000000000003,404.79999999999984,372.70000000000005,404.79999999999984,387.6999999999997
0.046851141984065564,-3.060779895267873,351.89999999999964,395.70000000000016,417.9000000000004,362.89999999999975,417.9000000000004,387.50000000000017
0.00043158577615605887,-7.748044281202925,354.0000000000001,366.3000000000003,388.30000000000007,387.6999999999997,388.30000000000007,387.9999999999999
0.032306149676601885,-3.4324976744114166,352.5999999999998,385.8000000000001,407.99999999999994,370.19999999999965,407.99999999999994,387.6999999999997
0.02826867280662195,-3.5660010554383974,352.7,383.20000000000044,405.39999999999975,372.30000000000007,405.39999999999975,387.7000000000006
0.0497547398755276,-3.0006495460358513,351.7999999999999,397.69999999999993,419.99999999999994,361.5000000000004,419.99999999999994,387.50000000000017
0.023966731187808156,-3.7310886108069186,352.9,380.50000000000006,402.6000000000001,374.6,402.6000000000001,387.80000000000035
0.01861889120155115,-3.9835785576951905,353.20000000000016,377.09999999999997,399.19999999999953,377.5000000000004,399.19999999999953,387.80000000000035
0.03557330762300591,-3.3361597082247822,352.3999999999998,387.8999999999997,410.1999999999997,368.50000000000006,410.1999999999997,387.6999999999997
0.040629289629385966,-3.203266053029367,352.2000000000003,391.4,413.69999999999993,365.99999999999966,413.69999999999993,387.59999999999997
0.08583156038697821,-2.455368503445478,350.09999999999985,425.2000000000003,447.79999999999995,353.60000000000014,447.79999999999995,387.40000000000043
0.032618868389376825,-3.4228643730906736,352.50000000000006,385.99999999999966,408.1999999999999,370.0000000000001,408.1999999999999,387.7000000000006
0.007472404536586319,-4.8965384391857025,353.69999999999993,370.4000000000005,392.4000000000003,383.70000000000016,392.4000000000003,387.9999999999999
0.035765999993049365,-3.330757557710629,352.3999999999998,388.0999999999997,410.4000000000001,368.40000000000026,410.4000000000001,387.6999999999997
0.027069742670392784,-3.609338681481909,352.80000000000024,382.5000000000003,404.59999999999985,372.90000000000043,404.59999999999985,387.6999999999997
0.023685534818125603,-3.742890762404291,352.9,380.30000000000007,402.4000000000001,374.80000000000047,402.4000000000001,387.80000000000035
0.028703380105589357,-3.550740389437426,352.7,383.4,405.6000000000002,371.9999999999999,405.6000000000002,387.6999999999997
0.03378694416943496,-3.3876808182900264,352.50000000000006,386.8,408.99999999999983,369.39999999999975,408.99999999999983,387.6999999999997
0.029392693807865373,-3.527009145457764,352.7,383.90000000000015,406.10000000000036,371.6999999999997,406.10000000000036,387.6999999999997
0.05295917446139012,-2.938233955439566,351.60000000000036,399.9999999999999,422.2999999999999,359.89999999999964,422.2999999999999,387.50000000000017
7.986412308609132e-05,-9.435183828735163,354.0000000000001,366.0000000000001,388.00000000000034,387.9999999999999,388.00000000000034,387.9999999999999
0.07327752706422966,-2.6135013055799305,350.7000000000002,415.20000000000044,437.7,353.60000000000014,437.7,387.3999999999995
0.06264836127160059,-2.7702177548600404,351.19999999999993,407.10000000000025,429.4000000000002,355.4000000000004,429.4000000000002,387.50000000000017
0.03892298779874268,-3.2461702569144526,352.30000000000007,390.29999999999944,412.49999999999966,366.79999999999956,412.49999999999966,387.6999999999997
0.03392609470282374,-3.3835708054598186,352.50000000000006,386.8999999999998,409.09999999999957,369.4000000000006,409.09999999999957,387.7000000000006
0.0007046751423042377,-7.257773652406648,354.0000000000001,366.39999999999964,388.4000000000003,387.59999999999997,388.4000000000003,387.9999999999999
0.022458468184916744,-3.796087533915918,352.9999999999998,379.50000000000017,401.6000000000002,375.4,401.6000000000002,387.7999999999995
0.043497782701601866,-3.135045314563603,351.9999999999999,393.3000000000004,415.59999999999997,364.4999999999996,415.59999999999997,387.59999999999997
0.03332318448866671,-3.401501893361136,352.50000000000006,386.5000000000003,408.70000000000005,369.69999999999993,408.70000000000005,387.6999999999997
0.038837213599976,-3.24837637860684,352.30000000000007,390.19999999999965,412.4000000000003,366.9000000000002,412.4000000000003,387.7000000000006
0.020128856086019532,-3.905600867273006,353.09999999999997,378.0999999999999,400.1999999999999,376.7000000000005,400.1999999999999,387.80000000000035
0.033076723046278136,-3.4089254752124543,352.4999999999996,386.29999999999984,408.5000000000001,369.79999999999967,408.5000000000001,387.6999999999997
0.04551565300431068,-3.089698990114495,351.9999999999999,394.80000000000047,417.1000000000005,363.50000000000017,417.1000000000005,387.50000000000017
0.01514072548048679,-4.190367113990964,353.29999999999995,375.00000000000045,397.09999999999957,379.3999999999995,397.09999999999957,387.80000000000035
0.023133581292929563,-3.7664699814803986,352.9999999999998,379.90000000000015,401.9999999999997,375.0999999999998,401.9999999999997,387.7999999999995
0.0032575061174130748,-5.726793371019816,353.89999999999986,367.90000000000055,389.8999999999999,386.0999999999999,389.8999999999999,387.9999999999999
0.026117507551807563,-3.6451494021052397,352.7999999999998,381.79999999999967,403.90000000000015,373.4000000000002,403.90000000000015,387.6999999999997
0.016389509140702495,-4.111113835381246,353.3000000000004,375.7999999999999,397.7999999999997,378.7000000000003,397.7999999999997,387.80000000000035
0.042097704638416014,-3.167762061432987,352.1000000000001,392.4000000000003,414.5999999999996,365.19999999999976,414.5999999999996,387.59999999999997
0.016828186260441618,-4.084700044831542,353.20000000000016,375.8999999999997,397.99999999999966,378.4000000000001,397.99999999999966,387.80000000000035
0.023858157718224016,-3.7356290774382224,352.9,380.39999999999986,402.4999999999999,374.6999999999998,402.4999999999999,387.7999999999995
0.03798621785965332,-3.2705318729467763,352.30000000000007,389.6000000000002,411.7999999999995,367.3000000000002,411.7999999999995,387.6999999999997
0.021221457564222293,-3.852742459926091,353.09999999999997,378.7000000000003,400.79999999999984,376.1000000000001,400.79999999999984,387.80000000000035
0.06359489659196939,-2.7552220541202757,351.1000000000002,407.70000000000016,430.0999999999999,354.89999999999975,430.0999999999999,387.4999999999993
0.024919194821412156,-3.6921168961221142,352.9,381.0000000000002,403.19999999999953,373.99999999999966,403.19999999999953,387.7999999999995
0.029341608081969596,-3.528748699249479,352.7,383.90000000000015,406.0999999999999,371.6999999999997,406.0999999999999,387.6999999999997
0.025869361288929762,-3.654695972345661,352.7999999999998,381.7000000000004,403.8999999999997,373.50000000000085,403.8999999999997,387.80000000000035
0.015244280632253216,-4.183550886781982,353.29999999999995,374.99999999999955,397.1,379.30000000000064,397.1,387.80000000000035
0.04527772946930685,-3.0949399905735624,352.00000000000034,394.5999999999996,416.90000000000003,363.6000000000008,416.90000000000003,387.59999999999997
0.05111147383554372,-2.9737462700780206,351.7000000000001,398.60000000000053,420.99999999999983,360.79999999999933,420.99999999999983,387.4999999999993
0.038469387936469354,-3.2578924724960645,352.30000000000007,389.99999999999966,412.20000000000033,367.09999999999974,412.20000000000033,387.6999999999997
0.04700752968799294,-3.0574474839762003,351.89999999999964,395.6999999999997,418.00000000000057,362.8,418.00000000000057,387.4999999999993
0.02454702434893886,-3.7071646398703955,352.9,380.80000000000024,403.0,374.29999999999984,403.0,387.80000000000035
0.035604759892247984,-3.335275945223421,352.3999999999998,387.99999999999943,410.30000000000035,368.50000000000006,410.30000000000035,387.6999999999997
0.014188727760825151,-4.25530744927679,353.3999999999997,374.4000000000001,396.50000000000006,379.90000000000015,396.50000000000006,387.7999999999995
0.01927561824549477,-3.948914285053892,353.09999999999997,377.49999999999994,399.59999999999997,377.09999999999957,399.59999999999997,387.7999999999995
0.02006299112413468,-3.908878398683878,353.09999999999997,378.0000000000001,400.10000000000014,376.7000000000005,400.10000000000014,387.80000000000035
0.05080708807055485,-2.979719405183029,351.6999999999997,398.5000000000003,420.79999999999984,361.0000000000007,420.79999999999984,387.50000000000017
0.0427012832190938,-3.1535263072296997,352.1000000000001,392.80000000000024,415.00000000000006,364.90000000000043,415.00000000000006,387.6000000000008
0.048104560557332206,-3.034378292283242,351.7999999999999,396.50000000000006,418.80000000000007,362.3000000000003,418.80000000000007,387.50000000000017
0.052898469079511234,-2.939380880432468,351.60000000000036,399.90000000000015,422.20000000000016,360.00000000000034,422.20000000000016,387.50000000000017
0.01967169028518722,-3.9285747181334587,353.09999999999997,377.79999999999967,399.9000000000006,376.90000000000003,399.9000000000006,387.80000000000035
0.05423184594088044,-2.9144869795994968,351.5999999999999,400.90000000000003,423.20000000000005,359.3000000000002,423.20000000000005,387.50000000000017
0.04060898135684285,-3.2037660211532475,352.2000000000003,391.4,413.69999999999993,365.99999999999966,413.69999999999993,387.59999999999997
0.05165580622040057,-2.9631526750123713,351.6999999999997,399.00000000000045,421.3,360.5999999999998,421.3,387.50000000000017
0.013950227867120002,-4.272259436287596,353.40000000000015,374.20000000000056,396.30000000000007,379.9999999999999,396.30000000000007,387.80000000000035
0.009681807616125391,-4.637506657923836,353.60000000000014,371.5999999999999,393.6999999999995,382.39999999999964,393.6999999999995,387.90000000000015
0.019153000356822627,-3.9552958990314964,353.09999999999997,377.4000000000002,399.50000000000017,377.2000000000002,399.50000000000017,387.7999999999995
0.04140704372402866,-3.184304274361179,352.1000000000001,391.90000000000015,414.0999999999999,365.5999999999997,414.0999999999999,387.59999999999997
0.05459805624662926,-2.9077569967435535,351.50000000000017,401.19999999999976,423.5000000000002,359.19999999999953,423.5000000000002,387.4999999999993
0.030410533448823194,-3.4929662355584212,352.5999999999998,384.60000000000025,406.80000000000007,371.2,406.80000000000007,387.6999999999997
0.04127592603537533,-3.1874758536826118,352.1000000000001,391.79999999999995,414.00000000000017,365.6999999999995,414.00000000000017,387.59999999999997
0.014263439712179039,-4.250055679045615,353.3999999999997,374.4000000000001,396.5000000000005,379.80000000000035,396.5000000000005,387.80000000000035
0.019233336693974614,-3.951110219406159,353.09999999999997,377.49999999999994,399.59999999999997,377.1000000000004,399.59999999999997,387.80000000000035
0.0348268014935382,-3.3573680307607967,352.3999999999998,387.50000000000017,409.7000000000004,368.9,409.7000000000004,387.7000000000006
0.040557936029205655,-3.205023807847893,352.1999999999998,391.30000000000064,413.59999999999974,365.99999999999966,413.59999999999974,387.59999999999997
0.038809388746483084,-3.2490930836227228,352.30000000000007,390.19999999999965,412.4000000000003,366.9000000000002,412.4000000000003,387.7000000000006
0.06144632428345405,-2.789591261139082,351.19999999999993,406.2000000000001,428.59999999999985,355.9000000000001,428.59999999999985,387.50000000000017
0.0075905292287738605,-4.88085396289424,353.70000000000033,370.4000000000001,392.39999999999986,383.70000000000016,392.39999999999986,388.0000000000008
0.025910780855817613,-3.653096147624968,352.80000000000024,381.7000000000004,403.8999999999997,373.50000000000085,403.8999999999997,387.80000000000035
0.006385377659394005,-5.05374464333858,353.69999999999993,369.7000000000004,391.80000000000035,384.2999999999996,391.80000000000035,387.9999999999999
0.04359888994700933,-3.1327235888822367,351.9999999999999,393.4000000000002,415.70000000000016,364.39999999999986,415.70000000000016,387.59999999999997
0.007504611191780257,-4.892237621796978,353.70000000000033,370.39999999999964,392.4000000000003,383.70000000000016,392.4000000000003,387.9999999999999
0.049455503707786196,-3.0066819286680797,351.80000000000035,397.5000000000004,419.79999999999995,361.60000000000014,419.79999999999995,387.50000000000017
0.048504756255161145,-3.02609341873024,351.80000000000035,396.80000000000024,419.10000000000025,362.10000000000076,419.10000000000025,387.50000000000017
0.014954144456262775,-4.202766796409425,353.29999999999995,374.79999999999956,396.9000000000005,379.50000000000017,396.9000000000005,387.80000000000035
0.00677034143171474,-4.995203760284643,353.69999999999993,369.9000000000003,392.00000000000034,384.10000000000014,392.00000000000034,388.0000000000008
0.049918931320976294,-2.9973549629831227,351.80000000000035,397.9000000000004,420.20000000000033,361.4000000000006,420.20000000000033,387.50000000000017
0.039325017480999265,-3.2358943855115303,352.1999999999998,390.49999999999983,412.79999999999984,366.6,412.79999999999984,387.7000000000006
0.008246396559476073,-4.797978954721576,353.60000000000014,370.8,392.80000000000024,383.20000000000044,392.80000000000024,388.0000000000008
0.017570446312709435,-4.041536975130262,353.19999999999976,376.4000000000003,398.5000000000003,378.0000000000001,398.5000000000003,387.7999999999995
0.033318361648082884,-3.401646633117994,352.50000000000006,386.5000000000003,408.70000000000005,369.69999999999993,408.70000000000005,387.6999999999997
0.04428401016575896,-3.117131611426661,352.00000000000034,393.9000000000004,416.20000000000033,364.0999999999996,416.20000000000033,387.59999999999997
0.03551982922887195,-3.337664168615447,352.40000000000026,387.8999999999997,410.1999999999997,368.5999999999998,410.1999999999997,387.6999999999997
0.04006373325604633,-3.217283761472796,352.1999999999998,391.00000000000045,413.30000000000047,366.29999999999984,413.30000000000047,387.6999999999997
0.03440231795323398,-3.369631334511421,352.50000000000006,387.2,409.39999999999975,369.1000000000004,409.39999999999975,387.6999999999997
0.029410973929113706,-3.5263874113877414,352.7,383.90000000000015,406.10000000000036,371.6999999999997,406.10000000000036,387.6999999999997
0.02464028732653712,-3.703372479405216,352.9,380.7999999999998,403.0,374.29999999999984,403.0,387.7999999999995
0.029350983658573682,-3.5284292184971116,352.7,383.90000000000015,406.0999999999999,371.6999999999997,406.0999999999999,387.6999999999997
0.02079062345143902,-3.873253189517643,353.09999999999997,378.4000000000005,400.59999999999985,376.2999999999996,400.59999999999985,387.80000000000035
0.02159165525411664,-3.835448369764931,353.0000000000002,378.8999999999998,400.9999999999998,375.8999999999997,400.9999999999998,387.80000000000035
0.029361571919835638,-3.5280685371650717,352.7,383.90000000000015,406.0999999999999,371.6999999999997,406.0999999999999,387.6999999999997
0.010803894414874561,-4.527848615880477,353.49999999999994,372.2999999999996,394.39999999999964,381.8000000000001,394.39999999999964,387.90000000000015
0.06133656120076831,-2.7913791831526837,351.19999999999993,406.10000000000036,428.5000000000001,355.9999999999999,428.5000000000001,387.50000000000017
0.05635740338766803,-2.8760416649138514,351.50000000000017,402.39999999999964,424.79999999999984,358.29999999999984,424.79999999999984,387.50000000000017
0.044500987257515966,-3.112243904493882,351.9999999999999,394.0000000000001,416.29999999999967,363.9999999999999,416.29999999999967,387.59999999999997
0.04594682474899035,-3.0802705348751807,351.9000000000001,395.10000000000025,417.4000000000002,363.2999999999997,417.4000000000002,387.50000000000017
0.03633977762040509,-3.3148423354493164,352.3999999999998,388.5000000000005,410.7000000000003,368.0999999999992,410.7000000000003,387.6999999999997
0.013362099111043803,-4.315333004125444,353.40000000000015,373.8000000000001,395.8999999999997,380.2999999999992,395.8999999999997,387.7999999999995
0.02729999803296396,-3.6008686488438277,352.80000000000024,382.6000000000005,404.6999999999996,372.7999999999998,404.6999999999996,387.6999999999997
0.03066673049203674,-3.4845769093413046,352.5999999999998,384.7999999999998,407.0,371.00000000000045,407.0,387.7000000000006
0.04280054841639523,-3.1512043630092994,352.0999999999996,392.8999999999996,415.10000000000025,364.7999999999998,415.10000000000025,387.59999999999997
0.05506185004363545,-2.899298179330245,351.4999999999997,401.49999999999994,423.90000000000015,359.0,423.90000000000015,387.50000000000017
0.026877492823439625,-3.616466040614893,352.7999999999998,382.29999999999984,404.39999999999986,373.0000000000002,404.39999999999986,387.7000000000006
0.0315180673155684,-3.4571943320028136,352.60000000000025,385.29999999999995,407.50000000000017,370.59999999999957,407.50000000000017,387.6999999999997
0.035615332613038043,-3.3349790424675887,352.3999999999998,387.99999999999943,410.30000000000035,368.50000000000006,410.30000000000035,387.6999999999997
0.06977422959364632,-2.662490540915636,350.9000000000002,412.5000000000001,434.8999999999994,353.60000000000014,434.8999999999994,387.40000000000043
0.05799506442762716,-2.847397368131988,351.3999999999999,403.70000000000016,425.9999999999997,357.5999999999997,425.9999999999997,387.50000000000017
0.02184752653300616,-3.823667565999133,352.9999999999998,379.1000000000002,401.19999999999976,375.70000000000016,401.19999999999976,387.80000000000035
0.015989745998544826,-4.135807637281528,353.29999999999995,375.50000000000017,397.6000000000002,378.90000000000066,397.6000000000002,387.80000000000035
0.046341857253076296,-3.0717096819490113,351.9000000000001,395.3000000000002,417.5,363.1000000000002,417.5,387.50000000000017
0.04267392039367511,-3.1541673089538,352.1000000000001,392.80000000000024,415.00000000000006,364.90000000000043,415.00000000000006,387.6000000000008
0.0062311912393289625,-5.078187754295946,353.69999999999993,369.60000000000014,391.6999999999997,384.3999999999994,391.6999999999997,387.9999999999999
0.07119207541331771,-2.6423737671333045,350.8,413.6000000000002,435.99999999999994,353.5999999999992,435.99999999999994,387.3999999999995
0.04830498702355478,-3.0302204726483533,351.80000000000035,396.70000000000005,418.9999999999996,362.19999999999965,418.9999999999996,387.50000000000017
0.0695713941546706,-2.6654017996517094,350.9000000000002,412.29999999999967,434.70000000000033,353.60000000000014,434.70000000000033,387.3999999999995
0.0076913710388722654,-4.867656222816141,353.69999999999993,370.5000000000003,392.50000000000006,383.60000000000036,392.50000000000006,388.0000000000008
0.024502755919323643,-3.7089696812545823,352.9,380.6999999999996,402.90000000000026,374.29999999999984,402.90000000000026,387.7999999999995
0.0592901440304604,-2.8253121920119675,351.2999999999997,404.49999999999966,426.89999999999986,356.9999999999993,426.89999999999986,387.4999999999993
0.032660000367116644,-3.4216041801992594,352.50000000000006,385.99999999999966,408.1999999999999,369.9999999999992,408.1999999999999,387.6999999999997
0.006406906134684805,-5.050378786864161,353.69999999999993,369.7000000000004,391.80000000000035,384.2999999999996,391.80000000000035,387.9999999999999
0.011293828563462064,-4.483498847281616,353.49999999999994,372.5999999999998,394.69999999999936,381.49999999999994,394.69999999999936,387.90000000000015
0.058495268640159984,-2.838809405961107,351.3999999999999,404.00000000000034,426.2999999999999,357.40000000000015,426.2999999999999,387.50000000000017
0.029499845699190414,-3.5233702461859604,352.7,383.9999999999999,406.2000000000001,371.5999999999999,406.2000000000001,387.6999999999997
0.019891728941130143,-3.917451264749224,353.09999999999997,377.8999999999999,400.00000000000034,376.80000000000024,400.00000000000034,387.80000000000035
0.043499366250125016,-3.1350089099562704,351.9999999999999,393.3000000000004,415.59999999999997,364.4999999999996,415.59999999999997,387.59999999999997
0.04725271729062622,-3.0522451178996306,351.9000000000001,395.90000000000015,418.2000000000001,362.7000000000003,418.2000000000001,387.50000000000017
0.046469485102213576,-3.0689594161658404,351.9000000000001,395.4,417.59999999999974,362.99999999999955,417.59999999999974,387.4999999999993
0.04539705974372712,-3.0923079393860995,352.00000000000034,394.7000000000003,416.99999999999983,363.6000000000008,416.99999999999983,387.6000000000008
0.0017586380610387043,-6.343215598447533,353.89999999999986,367.1000000000002,389.09999999999957,387.00000000000045,389.09999999999957,387.9999999999999
0.030810839927553735,-3.479888705221172,352.5999999999998,384.8999999999996,407.0999999999998,371.00000000000045,407.0999999999998,387.7000000000006
0.018926545785039862,-3.9671898034676705,353.20000000000016,377.3000000000004,399.3999999999995,377.29999999999995,399.3999999999995,387.7999999999995
0.04058571093463965,-3.2043392217451485,352.2000000000003,391.30000000000064,413.59999999999974,365.99999999999966,413.59999999999974,387.59999999999997
0.07696524090239705,-2.5644013758997,350.49999999999983,418.0999999999999,440.5999999999999,353.5999999999992,440.5999999999999,387.3999999999995
0.029522409568057854,-3.52260565764679,352.7,383.9999999999999,406.2000000000001,371.5999999999999,406.2000000000001,387.6999999999997
0.033139853008212254,-3.40701870247297,352.4999999999996,386.40000000000055,408.59999999999985,369.8000000000006,408.59999999999985,387.7000000000006
0.021310402165497146,-3.8485599609005963,352.9999999999998,378.7000000000003,400.79999999999984,375.99999999999943,400.79999999999984,387.7999999999995
0.019332886878053113,-3.9459476498849577,353.09999999999997,377.59999999999974,399.70000000000016,377.1000000000004,399.70000000000016,387.80000000000035
0.012866774517888856,-4.353106908995251,353.40000000000015,373.5000000000004,395.59999999999997,380.5999999999994,395.59999999999997,387.7999999999995
0.027787683163971465,-3.5831624081176323,352.80000000000024,382.8,405.0000000000002,372.4999999999996,405.0000000000002,387.6999999999997
0.06043157785703737,-2.8062434984574467,351.3000000000002,405.4000000000002,427.8000000000004,356.3999999999998,427.8000000000004,387.50000000000017
0.04514413211177101,-3.0978949718670945,351.9999999999999,394.49999999999983,416.79999999999984,363.70000000000056,416.79999999999984,387.59999999999997
0.03953429149898894,-3.2305868444750456,352.1999999999998,390.6000000000001,412.90000000000003,366.5000000000003,412.90000000000003,387.6999999999997
0.046708468366154804,-3.063829795282873,351.9000000000001,395.59999999999997,417.7999999999997,362.89999999999975,417.7999999999997,387.50000000000017
0.023792051082147447,-3.7384037422362355,352.9,380.39999999999986,402.4999999999999,374.6999999999998,402.4999999999999,387.80000000000035
0.04003956031480439,-3.217887305744152,352.1999999999998,391.00000000000045,413.30000000000047,366.29999999999984,413.30000000000047,387.6999999999997
0.05510998546395998,-2.8984243548511364,351.4999999999997,401.49999999999994,423.90000000000015,358.9000000000002,423.90000000000015,387.50000000000017
0.06938786887084901,-2.6680432268805605,350.9000000000002,412.1999999999995,434.5999999999997,353.60000000000014,434.5999999999997,387.40000000000043
0.03856985554461756,-3.255284252047273,352.30000000000007,389.99999999999966,412.20000000000033,367.0,412.20000000000033,387.7000000000006
0.02792404464587205,-3.5782671460401345,352.7999999999998,382.90000000000026,405.1,372.39999999999986,405.1,387.7000000000006
0.08030231570060037,-2.5219568203306566,350.40000000000003,420.79999999999984,443.20000000000005,353.60000000000014,443.20000000000005,387.40000000000043
0.022523752139690788,-3.793184875926161,353.0000000000002,379.50000000000017,401.6000000000002,375.4,401.6000000000002,387.80000000000035
0.026196793051761934,-3.6421182783114023,352.7999999999998,381.9000000000004,403.9999999999995,373.3000000000004,403.9999999999995,387.7000000000006
0.026809909895139265,-3.618983687607531,352.80000000000024,382.29999999999984,404.4000000000003,373.0000000000002,404.4000000000003,387.7000000000006
0.011127812418301337,-4.498307681233721,353.49999999999994,372.4999999999996,394.5999999999996,381.59999999999974,394.5999999999996,387.90000000000015
0.000997912473786057,-6.909844987115999,354.0000000000001,366.6,388.59999999999985,387.3999999999995,388.59999999999985,387.9999999999999
0.02329653683674816,-3.7594505630735116,352.9999999999998,380.00000000000034,402.0999999999999,375.0,402.0999999999999,387.7999999999995
0.04223120444525938,-3.164595889361796,352.1000000000001,392.50000000000006,414.7000000000003,365.09999999999997,414.7000000000003,387.59999999999997
