le,mu_rt__0,mu_rt__1,mu_rt__2,mu_rt__3,mu_rt__4,mu_rt__5,le_log__
0.040567039620584555,352.1999999999998,391.30000000000064,413.59999999999974,365.99999999999966,413.59999999999974,387.59999999999997,-3.2047993740938194
0.0033226440866266486,353.9000000000003,367.8999999999997,389.8999999999999,386.0999999999999,389.8999999999999,387.9999999999999,-5.706994401386673
0.01202079339507065,353.49999999999994,373.1000000000009,395.0999999999998,381.1,395.0999999999998,387.90000000000015,-4.421117345807914
0.019279422406456203,353.09999999999997,377.49999999999994,399.59999999999997,377.09999999999957,399.59999999999997,387.7999999999995,-3.948716948419851
0.05698873899851941,351.3999999999999,402.8999999999998,425.2000000000003,358.0999999999994,425.2000000000003,387.4999999999993,-2.864901592094901
0.05441541410658063,351.5999999999999,401.1,423.40000000000043,359.2999999999993,423.40000000000043,387.4999999999993,-2.911107817708137
0.040632245739737706,352.2000000000003,391.4,413.69999999999993,365.99999999999966,413.69999999999993,387.59999999999997,-3.203193297565429
0.03302618023996543,352.50000000000006,386.3000000000003,408.5000000000001,369.79999999999967,408.5000000000001,387.6999999999997,-3.4104546914389604
0.04355719272002193,351.9999999999999,393.29999999999956,415.59999999999997,364.4999999999996,415.59999999999997,387.59999999999997,-3.1336804292746163
0.034443668223608156,352.50000000000006,387.2999999999997,409.5,369.09999999999957,409.5,387.6999999999997,-3.3684300945367256
0.013639067303245603,353.3999999999997,374.0000000000001,396.10000000000014,380.1999999999994,396.10000000000014,387.7999999999995,-4.294817008432256
0.03419037211903183,352.50000000000006,387.0999999999998,409.3,369.2000000000002,409.3,387.7000000000006,-3.3758111915342965
0.0215811352744173,353.0000000000002,378.8999999999998,401.0000000000002,375.8999999999997,401.0000000000002,387.80000000000035,-3.8359357128242406
0.0008129714854040471,354.0000000000001,366.49999999999983,388.50000000000006,387.50000000000017,388.50000000000006,387.9999999999999,-7.114814522335301
0.03914137470193977,352.1999999999998,390.39999999999964,412.59999999999985,366.70000000000067,412.59999999999985,387.7000000000006,-3.2405751949447454
0.06178326084757482,351.19999999999993,406.5000000000003,428.90000000000003,355.80000000000035,428.90000000000003,387.50000000000017,-2.7841228112793113
0.03781505075924067,352.30000000000007,389.49999999999994,411.70000000000016,367.4,411.70000000000016,387.6999999999997,-3.2750480873706507
0.0035226723011328644,353.8000000000001,367.9999999999999,389.99999999999966,386.0000000000001,389.99999999999966,387.9999999999999,-5.648535400942611
0.007895640814235796,353.5999999999997,370.6,392.59999999999985,383.5000000000006,392.59999999999985,388.0000000000008,-4.8414444674707715
0.027020252268611808,352.80000000000024,382.39999999999964,404.5000000000005,372.8999999999996,404.5000000000005,387.6999999999997,-3.6111686101275757
0.006608580198920734,353.70000000000033,369.79999999999967,391.8999999999997,384.1999999999999,391.8999999999997,387.9999999999999,-5.019386444117763
0.04355571554103299,351.9999999999999,393.29999999999956,415.59999999999997,364.4999999999996,415.59999999999997,387.59999999999997,-3.1337143433986783
0.026276752493215875,352.80000000000024,381.9000000000004,403.9999999999995,373.3000000000004,403.9999999999995,387.7000000000006,-3.6390706663190473
0.01814576610244136,353.20000000000016,376.80000000000024,398.8999999999998,377.69999999999993,398.8999999999998,387.7999999999995,-4.009318018076323
0.05702894865497882,351.4000000000004,402.8999999999998,425.2000000000003,357.99999999999966,425.2000000000003,387.4999999999993,-2.864196268930506
0.019630890813360734,353.1000000000004,377.79999999999967,399.9000000000006,376.90000000000003,399.9000000000006,387.80000000000035,-3.930650891521648
0.010461913486383933,353.50000000000034,372.1000000000001,394.19999999999965,381.99999999999966,394.19999999999965,387.90000000000015,-4.560013903386975
0.01936242903299362,353.09999999999997,377.59999999999974,399.70000000000016,377.09999999999957,399.70000000000016,387.7999999999995,-3.94442073842373
0.022329022957233262,352.9999999999998,379.3999999999995,401.5000000000004,375.5000000000006,401.5000000000004,387.80000000000035,-3.8018679688014756
0.023829996535435938,352.9,380.39999999999986,402.4999999999999,374.6999999999998,402.4999999999999,387.80000000000035,-3.736810133258155
0.025652831752827253,352.9,381.5000000000004,403.6999999999997,373.5999999999997,403.6999999999997,387.80000000000035,-3.6631013137385984
0.035495127491363805,352.3999999999998,387.8999999999997,410.1999999999997,368.5999999999998,410.1999999999997,387.6999999999997,-3.3383598456853267
0.039930643852700475,352.1999999999998,390.8999999999998,413.1999999999998,366.29999999999984,413.1999999999998,387.6999999999997,-3.220611233501557
0.036407301168188064,352.3999999999998,388.50000000000006,410.7000000000003,368.1000000000001,410.7000000000003,387.6999999999997,-3.3129859429096022
0.023315630775363146,352.9999999999998,380.0999999999997,402.19999999999965,375.0,402.19999999999965,387.80000000000035,-3.758631294600873
0.010302857734638692,353.50000000000034,371.9999999999999,394.0999999999999,382.00000000000057,394.0999999999999,387.90000000000015,-4.575333972263749
0.00977061272895312,353.60000000000014,371.70000000000016,393.8000000000001,382.29999999999984,393.8000000000001,387.90000000000015,-4.6283760995456475
0.048528553640845275,351.80000000000035,396.80000000000024,419.10000000000025,362.0000000000001,419.10000000000025,387.50000000000017,-3.0256029194122895
0.055047520798736926,351.4999999999997,401.39999999999975,423.7999999999995,359.0,423.7999999999995,387.50000000000017,-2.8995584522728617
0.016608316667795775,353.3000000000004,375.79999999999944,397.89999999999947,378.5999999999996,397.89999999999947,387.7999999999995,-4.0978517049962
0.06130420135068289,351.19999999999993,406.10000000000036,428.5000000000001,355.9999999999999,428.5000000000001,387.50000000000017,-2.791906900857029
0.03697585794354319,352.30000000000007,388.8999999999996,411.0999999999998,367.7999999999999,411.0999999999998,387.6999999999997,-3.297490067313204
0.008561776290479871,353.60000000000014,371.00000000000045,392.9999999999994,383.0,392.9999999999994,387.90000000000015,-4.760447599785748
0.036057707498133904,352.3999999999998,388.30000000000007,410.4999999999999,368.2999999999996,410.4999999999999,387.6999999999997,-3.3226346378775617
0.020051558374133454,353.09999999999997,378.0000000000001,400.10000000000014,376.6999999999996,400.10000000000014,387.7999999999995,-3.9094484038542596
0.040561055181133,352.1999999999998,391.30000000000064,413.59999999999974,365.99999999999966,413.59999999999974,387.59999999999997,-3.2049469047236716
0.028254186392047655,352.7,383.0999999999998,405.3000000000004,372.30000000000007,405.3000000000004,387.6999999999997,-3.5665136414999257
0.028890935507444513,352.7,383.60000000000036,405.7999999999997,371.9000000000001,405.7999999999997,387.7000000000006,-3.544227383323717
0.03457926616574457,352.50000000000006,387.4,409.59999999999974,368.9999999999998,409.59999999999974,387.6999999999997,-3.3645010203013714
0.04093895579905144,352.1999999999998,391.59999999999997,413.7999999999997,365.8000000000001,413.7999999999997,387.59999999999997,-3.195673204715415
0.009524913238648808,353.60000000000014,371.4999999999997,393.59999999999974,382.4999999999994,393.59999999999974,387.90000000000015,-4.6538444668141326
0.04608990668880421,351.9000000000001,395.2,417.5,363.2,417.5,387.50000000000017,-3.077161296794963
0.06593314181973536,351.0,409.59999999999974,431.99999999999994,353.9000000000003,431.99999999999994,387.50000000000017,-2.71911405312103
0.036098311502440604,352.3999999999998,388.29999999999967,410.5000000000003,368.2999999999996,410.5000000000003,387.6999999999997,-3.3215091875227616
0.012551542056519534,353.3999999999997,373.4000000000002,395.3999999999995,380.7999999999998,395.3999999999995,387.80000000000035,-4.3779117479231715
0.003464690396378299,353.8000000000001,367.9999999999999,389.99999999999966,386.0000000000001,389.99999999999966,387.9999999999999,-5.665132002026946
0.00992937786773534,353.60000000000014,371.7999999999999,393.89999999999947,382.1999999999992,393.89999999999947,387.89999999999924,-4.61225745467675
0.013363942557706588,353.40000000000015,373.8000000000001,395.8999999999997,380.2999999999992,395.8999999999997,387.7999999999995,-4.315195052782813
0.054708432979925906,351.50000000000017,401.3000000000004,423.59999999999997,359.09999999999974,423.59999999999997,387.50000000000017,-2.9057374136136964
0.03691786799639837,352.2999999999996,388.90000000000003,411.0999999999998,367.7999999999999,411.0999999999998,387.6999999999997,-3.299059617591309
0.00021087023685679326,354.0000000000001,366.1000000000003,388.10000000000053,387.90000000000015,388.10000000000053,387.9999999999999,-8.464267604872896
0.01523036161710534,353.29999999999995,374.99999999999955,397.1,379.30000000000064,397.1,387.80000000000035,-4.184464368620547
0.041192538467356384,352.2000000000003,391.79999999999995,414.00000000000017,365.7000000000004,414.00000000000017,387.59999999999997,-3.1894981441894292
0.03421844183557699,352.50000000000006,387.10000000000025,409.30000000000047,369.1999999999993,409.30000000000047,387.6999999999997,-3.374990545290112
0.04542172548999608,351.9999999999999,394.6999999999998,416.99999999999983,363.50000000000017,416.99999999999983,387.59999999999997,-3.091764753374264
0.009878266619123865,353.60000000000014,371.70000000000016,393.8000000000001,382.29999999999984,393.8000000000001,387.90000000000015,-4.617418226022871
0.010666581879129552,353.49999999999994,372.20000000000033,394.29999999999944,381.8000000000001,394.29999999999944,387.90000000000015,-4.540639613713717
0.01826113942432614,353.19999999999976,376.90000000000003,399.0,377.69999999999993,399.0,387.7999999999995,-4.002980005744254
0.03257304599924046,352.50000000000006,386.00000000000057,408.1999999999995,370.0000000000001,408.1999999999995,387.6999999999997,-3.4242701424445032
0.05017174235747111,351.6999999999997,398.0000000000001,420.3000000000001,361.29999999999995,420.3000000000001,387.50000000000017,-2.9923033120184335
0.05308403874352015,351.5999999999999,400.0999999999997,422.4000000000001,359.89999999999964,422.4000000000001,387.50000000000017,-2.9358789845543347
0.009979349578981434,353.60000000000014,371.7999999999999,393.89999999999947,382.2000000000001,393.89999999999947,387.90000000000015,-4.607237363229331
0.03153298132775028,352.60000000000025,385.29999999999995,407.50000000000017,370.59999999999957,407.50000000000017,387.6999999999997,-3.4567212546224706
0.02532530443109418,352.9,381.3000000000004,403.50000000000017,373.8000000000001,403.50000000000017,387.80000000000035,-3.675951207948499
0.01726649956413382,353.20000000000016,376.20000000000033,398.2999999999999,378.19999999999965,398.2999999999999,387.7999999999995,-4.058987096184507
0.005846324450772615,353.69999999999993,369.3000000000004,391.4,384.59999999999985,391.4,387.9999999999999,-5.14194211421414
0.05523259140941411,351.4999999999997,401.6000000000002,423.99999999999994,358.9000000000002,423.99999999999994,387.50000000000017,-2.8962020758472207
0.04016984225749264,352.1999999999998,391.0,413.3,366.2000000000001,413.3,387.7000000000006,-3.214638757492128
0.04437199034855489,352.00000000000034,393.8999999999999,416.1999999999995,364.0999999999996,416.1999999999995,387.59999999999997,-3.115146856617807
0.012115651326111412,353.49999999999994,373.1000000000009,395.0999999999998,381.0000000000002,395.0999999999998,387.90000000000015,-4.413257164201576
0.04482491608436447,352.00000000000034,394.2999999999999,416.6000000000003,363.80000000000035,416.6000000000003,387.59999999999997,-3.104991131564874
0.026984316150229892,352.80000000000024,382.39999999999964,404.5000000000005,372.90000000000043,404.5000000000005,387.6999999999997,-3.6124994650807087
0.017447837624540708,353.19999999999976,376.30000000000007,398.39999999999964,378.0999999999999,398.39999999999964,387.80000000000035,-4.048539556376645
0.030599065317197638,352.60000000000025,384.6999999999996,406.8999999999998,371.09999999999934,406.8999999999998,387.6999999999997,-3.4867858156799354
0.03351628834228492,352.50000000000006,386.5999999999996,408.79999999999984,369.60000000000014,408.79999999999984,387.6999999999997,-3.3957237391446724
0.03748558350706985,352.30000000000007,389.3000000000004,411.5000000000002,367.59999999999945,411.5000000000002,387.6999999999997,-3.2837988597331718
0.04277235079511433,352.1000000000001,392.9000000000005,415.0999999999998,364.8000000000007,415.0999999999998,387.6000000000008,-3.1518633946083523
0.016109822741949057,353.3000000000004,375.5999999999999,397.69999999999993,378.8,397.69999999999993,387.7999999999995,-4.128326084836465
0.0007501409651431848,354.0000000000001,366.5000000000003,388.4999999999996,387.59999999999997,388.4999999999996,387.9999999999999,-7.195249415570722
0.0570316182505092,351.4000000000004,402.8999999999998,425.2000000000003,357.99999999999966,425.2000000000003,387.4999999999993,-2.8641494587908882
0.019488009153805136,353.09999999999997,377.69999999999993,399.79999999999995,376.9999999999998,399.79999999999995,387.7999999999995,-3.937955917739801
0.019509680776620665,353.1000000000004,377.7000000000004,399.79999999999995,376.9999999999998,399.79999999999995,387.7999999999995,-3.936844486519897
0.040283185578045284,352.1999999999998,391.10000000000025,413.4000000000002,366.1999999999992,413.4000000000002,387.59999999999997,-3.2118211284087157
0.06439936573428226,351.1000000000002,408.39999999999986,430.7999999999996,354.59999999999957,430.7999999999996,387.4999999999993,-2.742651494766878
0.031576403931391675,352.5999999999998,385.3000000000004,407.5000000000006,370.59999999999957,407.5000000000006,387.6999999999997,-3.455345148348723
0.03141492545426231,352.60000000000025,385.3000000000004,407.40000000000043,370.59999999999957,407.40000000000043,387.6999999999997,-3.460472166064554
0.025847525145472568,352.7999999999998,381.60000000000014,403.8000000000004,373.49999999999994,403.8000000000004,387.80000000000035,-3.65554042166426
0.004084518339365167,353.8000000000001,368.40000000000026,390.40000000000055,385.60000000000014,390.40000000000055,387.9999999999999,-5.5005514672021825
0.038185070554428116,352.30000000000007,389.7999999999997,412.00000000000034,367.2000000000004,412.00000000000034,387.7000000000006,-3.265310662943402
0.030884941683407382,352.5999999999998,384.90000000000003,407.0,370.8999999999998,407.0,387.6999999999997,-3.4774865380210214
0.04716006623377427,351.9000000000001,395.7999999999995,418.0999999999999,362.7000000000003,418.0999999999999,387.50000000000017,-3.0542077988658134
0.007948624323533496,353.5999999999997,370.6000000000005,392.6000000000003,383.5000000000006,392.6000000000003,388.0000000000008,-4.834756406354198
0.04398680775551016,351.9999999999999,393.7000000000004,415.99999999999994,364.2000000000003,415.99999999999994,387.59999999999997,-3.1238655137584046
0.037652131408254866,352.30000000000007,389.4000000000002,411.59999999999997,367.4999999999997,411.59999999999997,387.6999999999997,-3.279365715229556
0.041491810121347,352.1000000000001,391.9999999999999,414.2000000000001,365.49999999999994,414.2000000000001,387.59999999999997,-3.1822592176944284
0.012656961286392609,353.40000000000015,373.49999999999994,395.50000000000017,380.70000000000005,395.50000000000017,387.80000000000035,-4.3695479158481785
0.006726179552075017,353.69999999999993,369.9000000000003,392.00000000000034,384.10000000000014,392.00000000000034,388.0000000000008,-5.001747970796609
0.008483919718851146,353.5999999999997,371.00000000000045,392.9999999999998,383.0999999999998,392.9999999999998,387.90000000000015,-4.769582704977567
0.008628852214236954,353.60000000000014,371.09999999999974,393.1,383.0,393.1,387.90000000000015,-4.752643782241063
0.008148864248801707,353.5999999999997,370.79999999999956,392.80000000000024,383.29999999999933,392.80000000000024,387.9999999999999,-4.8098767174155626
0.03746902151997532,352.30000000000007,389.3000000000004,411.5000000000002,367.59999999999945,411.5000000000002,387.6999999999997,-3.284240780209121
0.008958800988676062,353.60000000000014,371.2999999999997,393.3000000000004,382.7999999999996,393.3000000000004,387.90000000000015,-4.715118879177874
0.040805833927919644,352.1999999999998,391.50000000000017,413.7999999999997,365.89999999999986,413.7999999999997,387.59999999999997,-3.198930219364489
0.007544409428159306,353.70000000000033,370.4000000000001,392.4000000000003,383.70000000000016,392.4000000000003,387.9999999999999,-4.886948463098295
0.051337878789340353,351.7000000000001,398.80000000000047,421.1999999999998,360.70000000000044,421.1999999999998,387.50000000000017,-2.969326421312454
0.030807501017237914,352.5999999999998,384.8999999999996,407.0999999999998,371.00000000000045,407.0999999999998,387.7000000000006,-3.479997079132832
0.03678754806108237,352.3999999999998,388.79999999999984,411.00000000000006,367.8999999999997,411.00000000000006,387.6999999999997,-3.3025958589719586
0.033400062720743896,352.50000000000006,386.49999999999983,408.70000000000005,369.5999999999993,408.70000000000005,387.6999999999997,-3.399197501134662
0.06143176173291045,351.19999999999993,406.2000000000001,428.59999999999985,355.89999999999924,428.59999999999985,387.4999999999993,-2.789828285511513
0.056922634074777205,351.3999999999999,402.89999999999935,425.2000000000003,358.0999999999994,425.2000000000003,387.4999999999993,-2.8660622300431484
0.020288009571273975,353.09999999999997,378.1000000000003,400.3000000000001,376.5999999999998,400.3000000000001,387.7999999999995,-3.897725228957225
0.054770821482078465,351.50000000000017,401.3000000000004,423.6000000000004,359.10000000000065,423.6000000000004,387.50000000000017,-2.9045976815391104
0.0027116308248488073,353.89999999999986,367.50000000000017,389.49999999999994,386.3999999999992,389.49999999999994,387.9999999999999,-5.910205044700721
0.0017587138282282296,353.89999999999986,367.1000000000002,389.09999999999957,387.00000000000045,389.09999999999957,387.9999999999999,-6.343172516497292
0.03863777149631554,352.30000000000007,390.09999999999945,412.3000000000001,367.0,412.3000000000001,387.6999999999997,-3.253524944791798
0.002518064911548583,353.89999999999986,367.4,389.4000000000002,386.49999999999983,389.4000000000002,387.9999999999999,-5.984264564681697
0.049889530718019756,351.80000000000035,397.7999999999997,420.0999999999997,361.39999999999975,420.0999999999997,387.4999999999993,-2.9979441034869696
0.07619153841598228,350.6,417.4000000000002,439.89999999999975,353.60000000000014,439.89999999999975,387.3999999999995,-2.5745048668651047
0.027554462637154158,352.7999999999998,382.8,404.9000000000005,372.60000000000025,404.9000000000005,387.7000000000006,-3.5915907733012875
0.00598822636675397,353.69999999999993,369.40000000000015,391.50000000000017,384.59999999999985,391.50000000000017,387.9999999999999,-5.117960009740159
0.04412501596430096,351.9999999999999,393.8000000000001,416.10000000000014,364.1999999999994,416.10000000000014,387.59999999999997,-3.1207284019315527
0.011161014310835054,353.49999999999994,372.50000000000006,394.5999999999996,381.59999999999974,394.5999999999996,387.90000000000015,-4.495328438091385
0.019716927942939298,353.09999999999997,377.8000000000001,399.9000000000006,376.90000000000003,399.9000000000006,387.7999999999995,-3.926277725769816
0.023595821630620205,352.9,380.20000000000033,402.2999999999999,374.80000000000047,402.2999999999999,387.80000000000035,-3.746685632175686
0.006223857266862359,353.69999999999993,369.60000000000014,391.6999999999997,384.3999999999994,391.6999999999997,387.9999999999999,-5.079365425071068
0.01637227450810309,353.3000000000004,375.79999999999944,397.7999999999997,378.7000000000003,397.7999999999997,387.80000000000035,-4.112165953567117
0.0019940696692975707,353.89999999999986,367.10000000000065,389.19999999999976,386.8,389.19999999999976,387.9999999999999,-6.2175776685856725
0.03526547758925951,352.40000000000026,387.7999999999999,410.0000000000001,368.6999999999996,410.0000000000001,387.6999999999997,-3.3448507655451456
0.03395097855719215,352.50000000000006,386.8999999999998,409.09999999999957,369.29999999999995,409.09999999999957,387.7000000000006,-3.382837601911461
0.021230108749441506,353.09999999999997,378.7000000000003,400.79999999999984,376.1000000000001,400.79999999999984,387.80000000000035,-3.8523348808381934
0.04634929101229056,351.9000000000001,395.4,417.59999999999974,363.09999999999934,417.59999999999974,387.4999999999993,-3.0715492834779745
0.03747540213975677,352.30000000000007,389.3000000000004,411.5000000000002,367.59999999999945,411.5000000000002,387.6999999999997,-3.2840705041702836
0.004268373756700639,353.8000000000001,368.50000000000006,390.49999999999983,385.4999999999995,390.49999999999983,387.9999999999999,-5.456522377516316
0.07537324692941828,350.6,416.9000000000005,439.2999999999998,353.60000000000014,439.2999999999998,387.40000000000043,-2.585302882189759
0.03351674217325597,352.50000000000006,386.5999999999996,408.79999999999984,369.60000000000014,408.79999999999984,387.6999999999997,-3.395710198626884
0.026673651910341052,352.80000000000024,382.19999999999965,404.29999999999967,373.09999999999997,404.29999999999967,387.7000000000006,-3.624079020640606
0.027839017584709434,352.80000000000024,382.8999999999998,405.1,372.4999999999996,405.1,387.6999999999997,-3.581316732044103
0.021967588181666456,353.0000000000002,379.20000000000044,401.3,375.70000000000016,401.3,387.80000000000035,-3.8181871764147166
0.0171687982900861,353.19999999999976,376.1999999999999,398.3000000000003,378.3000000000003,398.3000000000003,387.80000000000035,-4.064661595451265
0.028424246276182914,352.7,383.3000000000002,405.49999999999955,372.20000000000033,405.49999999999955,387.7000000000006,-3.560512755926372
0.026446870133851563,352.80000000000024,382.0000000000001,404.0999999999997,373.2000000000006,404.0999999999997,387.7000000000006,-3.632617459102925
0.03863854278541099,352.30000000000007,390.0999999999999,412.3000000000006,367.0,412.3000000000006,387.7000000000006,-3.2535049829418408
0.042091142295808286,352.1000000000001,392.4000000000003,414.5999999999996,365.19999999999976,414.5999999999996,387.59999999999997,-3.1679179572044576
0.06108624403603604,351.2999999999997,405.8999999999999,428.3000000000001,356.10000000000053,428.3000000000001,387.50000000000017,-2.795468576678485
0.03351832251681502,352.50000000000006,386.5999999999996,408.79999999999984,369.60000000000014,408.79999999999984,387.6999999999997,-3.395663048868272
0.06022746974108433,351.3000000000002,405.29999999999956,427.69999999999976,356.4999999999996,427.69999999999976,387.50000000000017,-2.8096267227527596
0.0596512059432428,351.3000000000002,404.79999999999984,427.20000000000044,356.70000000000005,427.20000000000044,387.4999999999993,-2.8192409136561047
0.007262660431337817,353.69999999999993,370.2000000000001,392.1999999999999,383.7999999999999,392.1999999999999,387.9999999999999,-4.9250090666745585
0.021910627697111384,353.0000000000002,379.1000000000002,401.2000000000002,375.70000000000016,401.2000000000002,387.7999999999995,-3.8207834768982605
0.04916566354474781,351.7999999999999,397.3000000000004,419.5999999999995,361.69999999999993,419.5999999999995,387.50000000000017,-3.012559794558211
0.011884178698163717,353.49999999999994,373.0000000000002,395.0,381.19999999999976,395.0,387.89999999999924,-4.432547284624775
0.025790265752047944,352.7999999999998,381.60000000000014,403.8000000000004,373.6000000000006,403.8000000000004,387.80000000000035,-3.6577581546810225
0.008832013850042642,353.60000000000014,371.2,393.19999999999976,382.89999999999935,393.19999999999976,387.90000000000015,-4.729372221282567
0.06436325861102994,351.1000000000002,408.3000000000001,430.70000000000033,354.6000000000005,430.70000000000033,387.50000000000017,-2.743212327141681
0.00482718945150145,353.79999999999967,368.80000000000024,390.8,385.2000000000002,390.8,387.9999999999999,-5.333490874782811
0.006801539888853775,353.70000000000033,369.9000000000003,391.9999999999999,384.10000000000014,391.9999999999999,388.0000000000008,-4.990606238193766
0.005637904788536228,353.69999999999993,369.19999999999976,391.2999999999998,384.80000000000024,391.2999999999998,387.9999999999999,-5.178242773886478
0.021322750017413294,353.0000000000002,378.79999999999956,400.90000000000003,375.99999999999943,400.90000000000003,387.7999999999995,-3.847980700319139
0.028762022296087635,352.7,383.50000000000017,405.6999999999995,371.9999999999999,405.6999999999995,387.6999999999997,-3.5486994323257166
0.00225965010446065,353.89999999999986,367.3000000000002,389.4000000000002,386.7000000000003,389.4000000000002,387.9999999999999,-6.092545298719067
0.0335035639206123,352.50000000000006,386.5999999999996,408.79999999999984,369.60000000000014,408.79999999999984,387.6999999999997,-3.396103460119753
