intercept,slope,sigma_log__,sigma,mu__0,mu__1,mu__2,mu__3,mu__4,mu__5,mu__6
1.1425002173624006,-0.04081070306500059,4.709893706081392,111.04035636378636,1.1290326853509505,1.1016895142974,0.7833660303903953,0.1630433438023864,-0.8164135297576278,-4.734241023997685,-29.22066286299804
1.1425002173624006,-0.04081070306500059,4.709893706081392,111.04035636378636,1.1290326853509505,1.1016895142974,0.7833660303903953,0.1630433438023864,-0.8164135297576278,-4.734241023997685,-29.22066286299804
0.9144157040134953,0.02973287379109421,4.316696150354305,74.94062627535486,0.9242275523645563,0.9441485778045895,1.1760649933751244,1.6280046749997563,2.341593645986017,5.195949529931062,23.03567380458759
0.8565170414420037,-0.15880425897599287,4.0010630903547515,54.656223663120315,0.8041116359799261,0.6977127824660108,-0.5409604375467337,-2.954785173981825,-6.766087389405654,-22.01129625110097,-117.2938516366967
1.0709603837810266,0.08991135435252462,3.6681625249782837,39.17984768655287,1.1006311307173597,1.1608717381335514,1.8621803020832433,3.2288328882416177,5.386705392702209,14.018195410544571,67.96500802205935
1.1007899960659613,-0.01503498459479144,3.740086510799246,42.10163225331043,1.09582845114968,1.0857550114711698,0.9684821316317966,0.7399503657909667,0.3791107355159722,-1.064247785584006,-10.08523854245887
0.8005731949626739,-0.036527587732813095,3.234442426628615,25.39220981101593,0.7885190910108455,0.7640456072298608,0.4791304229139186,-0.07608891062484047,-0.9527510162123548,-4.4593994385624125,-26.37595207825027
0.6308650608755272,-0.03343875095632429,3.1566005352036726,23.490604558936266,0.6198302730599402,0.5974263099192029,0.33660405245987346,-0.1716649620762557,-0.9741949850280386,-4.184315076835171,-24.247565650629742
0.667787485553226,0.11263407014740619,3.1892978358664257,24.271378966597915,0.70495672870187,0.7804215557006322,1.6589673028504004,3.3710051690909744,6.074222852628723,16.887093586779717,84.46753567522342
0.6685380112094347,0.09912875163645496,3.2094920970022276,24.766504047945265,0.7012504992494648,0.7676667628458896,1.5408710256102385,3.0476280504843536,5.426718089759273,14.94307824685895,74.42032922873193
0.14904719343256714,-0.09292009979595595,3.285021332678705,26.709554095145155,0.11838356049990167,0.0561270936366112,-0.6686496847718453,-2.0810352016703755,-4.311117596773318,-13.231447177185089,-68.98350705475866
0.14500313387982522,-0.049375397088680544,3.2980485193306235,27.05978072255923,0.12870925284056065,0.09562773679114467,-0.2895003605005636,-1.0400063962485078,-2.225015926376841,-6.965054046890173,-36.5902923000985
-0.08339136518437737,-0.010122500157302858,3.344396536154073,28.343466247566198,-0.08673179023628731,-0.09351386534168023,-0.17246936656864253,-0.326331368959646,-0.5692713727349146,-1.541031387835989,-7.6145314822177035
-0.09870940715548465,0.032335130435429155,3.3154023003852515,27.533468481759364,-0.08803881411179303,-0.0663742767200555,0.18583974067629194,0.6773337232948151,1.4533768537451148,4.557549375546313,23.958627636803804
0.02485125953025684,-0.015070196799500491,3.199829033240817,24.52833630844498,0.019878094586421678,0.009781062730756348,-0.10776647230534749,-0.33683346365775496,-0.6985181868457668,-2.145257079597814,-11.187375159298108
-0.010960627517893944,-0.018995214618564585,2.8528290645008365,17.336759338054357,-0.017229048342020256,-0.02995584213645853,-0.1781185161612623,-0.466845778363444,-0.922730929208994,-2.746271532591194,-14.143400303729946
-0.010960627517893944,-0.018995214618564585,2.8528290645008365,17.336759338054357,-0.017229048342020256,-0.02995584213645853,-0.1781185161612623,-0.466845778363444,-0.922730929208994,-2.746271532591194,-14.143400303729946
0.2245812513781813,-0.002261908043043162,1.85229149708952,6.374409740864702,0.22383482172397706,0.22231934333513814,0.20467646059940148,0.17029545834514542,0.11600966531210953,-0.10113350682003402,-1.4582783326459312
0.23454249392367058,0.017063035174485895,1.9904351426543763,7.318717755784522,0.2401732955312509,0.2516055290981565,0.3846972034591465,0.6440553381113321,1.0535681822989935,2.6916195590496397,12.929440663741177
-0.0666921019783861,0.015140213338418819,1.579457396803067,4.852322211257786,-0.06169583157670789,-0.05155188863996728,0.06654177539969952,0.29667301814366553,0.6600381382657172,2.113498618753924,11.197626621805215
0.09862867769413905,0.004386547300096958,1.4863022379626611,4.4207184934699555,0.10007623830317104,0.103015224994236,0.13723029393499228,0.20390581289646603,0.309182948098793,0.730291488908101,3.362219868966276
0.2738357434420954,0.008294153193580914,1.7118004341681916,5.538924975402408,0.2765728139959771,0.2821298966356763,0.34682429154560745,0.4728954200880373,0.6719550967339792,1.4681938033177468,6.444685719466295
0.7047805366883857,0.005643068510970452,0.9225609335527949,2.515724751359038,0.706642749297006,0.7104236051993561,0.7544395395849257,0.8402141809516765,0.9756478252149674,1.5173824022681308,4.903223508850402
0.9463960893057194,-0.002338449025188506,1.2393933269863,3.4535176731222212,0.9456244011274072,0.9440576402805309,0.9258177378840605,0.8902733127011953,0.8341505360966711,0.6096594296785744,-0.793409985434529
0.951361866906601,0.00837926312302213,1.2526733317134426,3.499686285323658,0.9541270237371983,0.9597411300296231,1.0250993823891956,1.1524641818591321,1.3535664968116632,2.157975756621788,7.185533630435066
0.7538022103072496,0.006892856517683281,1.1741237526508834,3.2353067724426654,0.756076852958085,0.7606950668249328,0.8144593476628624,0.9192307667316484,1.084659323156047,1.746373548853642,5.882087459463611
0.6863810046314744,0.006696606294455941,1.440743236331408,4.223833957517131,0.6885908847086449,0.6930776109259303,0.7453111400226867,0.8470995556984171,1.0078181067653595,1.65069231103313,5.668656087706695
0.23230108376713074,0.006631594001856444,1.4848497629742914,4.4143021713293145,0.23448950978774336,0.2389326777689872,0.2906591109834675,0.3914593398116854,0.55061759585624,1.1872506200344586,5.166207021148325
0.3754139302392979,0.005148604489976718,1.472352321345637,4.359477982226054,0.37711296972099023,0.38056253472927465,0.42072164975109305,0.49898043799873915,0.6225469457581804,1.1168129767959454,4.205975670781976
0.3303933422107518,0.010648800959848968,1.564615910975865,4.780838315681797,0.3339074465275019,0.3410421431706008,0.42410279065742273,0.585964565247127,0.8415357882835023,1.863820680429003,8.253101256338384
0.15808910787529215,0.0007817377011787269,1.588557016776658,4.896678003731272,0.15834708131668113,0.15887084557647088,0.16496839964566495,0.1768508127035816,0.19561251753187103,0.27065933684502885,0.739701957552265
0.1722666135066447,0.008278229750219166,1.593666838050464,4.921763188990632,0.17499842932421703,0.18054484325686387,0.24511503530857337,0.3709441275119047,0.5696216415171647,1.3643316975382045,6.331269547669705
0.18288935858432281,-0.0016979809334589629,1.6628239013136317,5.2741836089755045,0.18232902487628136,0.18119137765086385,0.16794712636988393,0.14213781618130772,0.1013862737782926,-0.06161989583376784,-1.0804084559091456
0.17516698544028683,0.007867631883194462,1.81526234206365,6.142687451385586,0.177763303961741,0.1830346173234813,0.2444021460123981,0.36399015063695395,0.552813315833621,1.3081059766202894,6.028685106536966
0.17158711557734876,0.0024029191038698124,1.6964885617551868,5.454759671468862,0.1723800788816258,0.17399003468121857,0.1927328036914031,0.22925717407022428,0.28692723256309977,0.5176074665346018,1.9593589288564892
0.7231481467344008,0.00027186981099417556,1.6726240027364785,5.326125244198649,0.7232378637720288,0.7234200165453949,0.7255406010711495,0.729673022198261,0.7361978976621212,0.762297399517562,0.9254192861140673
0.716974166099725,0.0017510874701931719,1.5207252393976431,4.575542355710945,0.7175520249648887,0.7187252535699181,0.7323837358374249,0.759000265384361,0.8010263646689972,0.9691307618075418,2.019783243923445
0.48641328505808074,0.004338862793447307,1.2318083485170563,3.4274219089446003,0.48784510977991835,0.49075214785152804,0.524595277640417,0.590545992100816,0.6946786991435514,1.1112095273144929,3.714527203382877
0.48412418962719617,0.0035900939115606147,1.4065587872048013,4.081884574171566,0.4853089206180112,0.4877142835387568,0.5157170160489296,0.570286443504651,0.6564486973821057,1.0010977128919247,3.1551540598282934
0.48412418962719617,0.0035900939115606147,1.4065587872048013,4.081884574171566,0.4853089206180112,0.4877142835387568,0.5157170160489296,0.570286443504651,0.6564486973821057,1.0010977128919247,3.1551540598282934
