intercept,slope,sigma_log__,sigma,mu__0,mu__1,mu__2,mu__3,mu__4,mu__5,mu__6
-0.6101654971445314,0.30156022067986166,4.821023211531698,124.0919982057364,-0.510650624320177,-0.30860527646466973,2.0435644448382515,6.627279799172149,13.864725095488827,42.81450628075555,223.75063868867255
-0.6101654971445314,0.30156022067986166,4.821023211531698,124.0919982057364,-0.510650624320177,-0.30860527646466973,2.0435644448382515,6.627279799172149,13.864725095488827,42.81450628075555,223.75063868867255
-0.832818554610289,0.027431341665812625,4.953032277581627,141.60369528741282,-0.8237662118605709,-0.8053872129444763,-0.5914227479511378,-0.17446635463078597,0.48388584534871704,3.117294645266729,19.576099644754304
-0.6722253686176981,-0.02423389795784336,4.630961619659524,102.61269106312798,-0.6802225549437864,-0.6964592665755415,-0.8854836706467197,-1.2538389196059387,-1.8354524705941793,-4.161906674547142,-18.70224544925316
-0.4488877579887891,-0.15733787539220936,4.459677895749437,86.4596555881364,-0.5008092568682182,-0.6062256333809984,-1.8334610614402316,-4.224996767401814,-8.001105776814839,-23.10554181446694,-117.50826704979255
0.267225691244839,0.018073395874806192,3.2524595648630985,25.853851003862044,0.2731899118835251,0.28529908711964524,0.4262715749431335,0.7009871922401876,1.1347486932355362,2.8697946972169306,13.713832222100645
0.29384146821144186,0.02754563252742083,3.122430022440632,22.70147777163878,0.30293152694549075,0.3213871007388627,0.5362430344527451,0.9549366488695418,1.6160318295276417,4.260412552160041,20.78779206861254
0.2763058211856382,-0.020353794604712032,3.0665821684496666,21.46840175881126,0.2695890689660832,0.25595202658092614,0.09719242866417227,-0.2121852493274506,-0.7006763198405394,-2.6546406018928943,-14.866917364720114
0.40553216051066215,0.02889920805700558,3.0109783399601606,20.307257611475634,0.415068899169474,0.43443136856766773,0.6598451914123113,1.0991131538787962,1.79269414724693,4.5670181207194664,21.906542954922816
0.9223931351584805,-0.015390292433757901,2.7356618948627855,15.419946442232636,0.9173143386553404,0.9070028427247226,0.786958561741411,0.5530261167482909,0.18365909833810135,-1.2938089753026571,-10.527984435557396
0.9167373439057948,0.032448481477442385,2.7874656635078794,16.239810460401486,0.9274453427933508,0.9491858253832371,1.2022839809072878,1.6955008993644118,2.4742644548230293,5.5893186766574985,25.05840756312293
0.9065367668991219,-0.0038309473668134766,2.757392827068982,15.758703677311336,0.9052725542680734,0.9027058195323084,0.8728244300711633,0.8145940300955985,0.722651293292075,0.35488034607798125,-1.9436880740101046
0.9065367668991219,-0.0038309473668134766,2.757392827068982,15.758703677311336,0.9052725542680734,0.9027058195323084,0.8728244300711633,0.8145940300955985,0.722651293292075,0.35488034607798125,-1.9436880740101046
0.9038522392338235,-0.008183028707081775,2.7281673108382636,15.304812337988304,0.9011518397604865,0.8956692105267418,0.8318415866115039,0.707459550263861,0.5110668612938983,-0.27450389458595215,-5.184321118835017
0.9180576130586496,0.027290289103470148,2.8851105039870695,17.905546120437577,0.9270634084627948,0.9453479021621198,1.158212157169187,1.5730245515419332,2.2279914900252167,4.847859243958351,21.22203270604044
0.9553550297136515,-0.02570268477509225,2.825820976060039,16.87479310198025,0.946873143737871,0.9296523449385592,0.7291714036928396,0.3384905951114374,-0.27837383949077665,-2.7458315778996325,-18.167442442954982
1.1505976086552716,-0.02025480994436349,2.92723674713437,18.67595275025936,1.1439135213736316,1.130342798710908,0.9723552811448729,0.6644821699905479,0.17836673132582415,-1.7660950233330708,-13.918980989951164
1.401859048793655,0.0015049765273371027,2.1195057619216264,8.3270209396663,1.4023556910476764,1.4033640253209922,1.4151028422342216,1.4379784854497455,1.4740979221058361,1.6185756687301978,2.5215615851324595
1.401859048793655,0.0015049765273371027,2.1195057619216264,8.3270209396663,1.4023556910476764,1.4033640253209922,1.4151028422342216,1.4379784854497455,1.4740979221058361,1.6185756687301978,2.5215615851324595
1.2913818548810376,0.0018972959092006972,1.8413917430289615,6.30530752512365,1.2920079625310739,1.2932791507902384,1.3080780588820038,1.3369169567018544,1.3824520585226712,1.564592465805938,2.7029700113263564
1.414821544136868,0.0038606649270475964,1.5572685268857316,4.745840389351228,1.4160955635627936,1.4186822090639155,1.4487953954948867,1.5074775023860103,1.6001334606351525,1.970757293631722,4.2871562498602795
1.4529964091826817,0.0065348758935973045,1.7851663236252473,5.960571248960554,1.4551529182275689,1.459531285076279,1.510503317046338,1.609833430629017,1.7666704520753522,2.3940185378606937,6.314944074019076
1.2613674492699158,0.002585311276173812,1.0180052946322706,2.767668570878689,1.2622206019910531,1.2639527605460896,1.2841181885002453,1.3234149198980873,1.3854623905262589,1.633652273038945,3.184839038743232
