intercept,slope,sigma_log__,sigma,mu__0,mu__1,mu__2,mu__3,mu__4,mu__5,mu__6
0.6598580111420637,0.1792882022467307,4.830098266136905,125.22326525671986,0.7190231178834848,0.8391462133887944,2.237594190913294,4.962774865063601,9.265691718985137,26.477359134671282,134.0502804827097
0.6598580111420637,0.1792882022467307,4.830098266136905,125.22326525671986,0.7190231178834848,0.8391462133887944,2.237594190913294,4.962774865063601,9.265691718985137,26.477359134671282,134.0502804827097
0.6598580111420637,0.1792882022467307,4.830098266136905,125.22326525671986,0.7190231178834848,0.8391462133887944,2.237594190913294,4.962774865063601,9.265691718985137,26.477359134671282,134.0502804827097
0.5462421489941861,0.2117146989887003,4.995065936240587,147.6826827033453,0.6161079996604573,0.7579568479828864,2.409331500094749,5.627394924722993,10.708547700451799,31.033158803367026,158.0619781965872
-0.0859472336429651,-0.034560799312842005,4.6442703857777206,103.98746736537032,-0.09735229741620297,-0.1205080329558071,-0.39008226759597475,-0.9154064171511732,-1.7448656006593815,-5.062702334692214,-25.799181922397416
-0.7646916851405587,0.11329562371023191,4.229762620039979,68.7009220159492,-0.7273041293161822,-0.6513960614303268,0.23230980350948216,1.954403283905007,4.673498252950573,15.549878129132836,83.52725235527198
-0.2281671888584511,-0.039414896304074395,4.010306991037819,55.16380275737347,-0.24117410463879566,-0.2675820851625255,-0.5750182763343058,-1.1741247001562365,-2.1200822114540223,-5.903912256645164,-29.5528500390898
-0.21871131827961607,-0.03046358984010114,4.019229535280558,55.65820661820764,-0.22876430292684943,-0.2491749081197172,-0.4867909088725061,-0.9498374744420435,-1.6809636306044708,-4.60546825525418,-22.883622159314864
-0.2907842072228274,0.014251400793133827,3.790052117266277,44.25870685868688,-0.2860812449610932,-0.2765328064296936,-0.1653718802432497,0.05124941181238446,0.3932830308475963,1.761417506988444,10.31225798286874
-0.32254233029958357,-0.012617683111294138,3.8004488982798343,44.72125528266079,-0.3267061657263106,-0.3351600134108777,-0.433577941678972,-0.6253667249706429,-0.9281911196417022,-2.1394886983259394,-9.710098565102422
-0.1531074816135236,0.025768950874361547,3.884621487634544,48.648524905836354,-0.1446037278249843,-0.12733853073916207,0.07365928608085803,0.4653473393711536,1.0838021603558308,3.557621444294539,19.018991968911468
-0.4710609195532008,0.008452648201744788,3.8105203699308703,45.17393991115858,-0.468271545646625,-0.462608271351456,-0.3966776153778466,-0.2681973627113259,-0.06533380586945098,0.7461204214980488,5.817709342544921
0.1298933959770936,-0.01585317245371752,4.189351641529184,65.97999839858284,0.12466184906736681,0.11404022352337607,-0.009614521615620597,-0.2505827429121269,-0.6310588818013474,-2.1529634373582294,-11.664866909588742
0.12999541972284293,0.004052134195692638,4.119990964931894,61.55868607499471,0.1313326240074215,0.13404755391853557,0.16565420064493813,0.22724664041946624,0.3244978611160896,0.7135027439025828,3.1447832613181657
0.779618526510143,-0.036677157968672464,3.8680559007660578,47.84927186573054,0.767515064380481,0.7429413685414705,0.45685953638582527,-0.10063326473799616,-0.9808850559861353,-4.501892220978691,-26.508187002182172
0.8338906327310956,0.06251830936387025,3.910242699034885,49.911063870607,0.8545216748211728,0.8964089420949659,1.384051755133154,2.3343300574639816,3.8347694821968674,9.836527181128412,47.34751279945056
1.082163422818027,0.060004749200406216,3.1972295269040107,24.46465754531275,1.101964990054161,1.1421681720184331,1.6102052157816018,2.5222774036277764,3.9623913844375256,9.722847307676522,45.72569682792025
1.1067003643748436,-0.018862581877017504,3.1145073005649846,22.522330879667294,1.1004757123554278,1.087837782497826,0.9407096438570897,0.6539983993264236,0.20129643427800348,-1.6095114259156769,-12.92706055212618
1.0928558593341966,-0.035835516327226355,2.9372273619312956,18.86347215750784,1.0810301389462118,1.0570203430069702,0.7775033156546047,0.23280346748076408,-0.6272489243726684,-4.0674584917863985,-25.56876828812221
-0.13948440073249094,0.013074973648538518,1.7013699667990716,5.481451657037221,-0.13516965942847323,-0.12640942708395242,-0.024424632625351966,0.1743149668324335,0.48811433439735796,1.7433118046570557,9.588295993780168
-0.05835987484095377,0.012385102378818777,1.90009361853313,6.686520395209558,-0.05427279105594358,-0.045974772462134994,0.05062902609265148,0.23888258225069686,0.5361250393423476,1.7250948677089502,9.156156295000216
0.46099693478613374,0.010958405117168953,1.4510744389788222,4.26769743316708,0.4646132084747995,0.4719553399033027,0.5574308998172205,0.7239986575981886,0.9870003804102434,2.0390072716584626,8.614050341959835
0.46099693478613374,0.010958405117168953,1.4510744389788222,4.26769743316708,0.4646132084747995,0.4719553399033027,0.5574308998172205,0.7239986575981886,0.9870003804102434,2.0390072716584626,8.614050341959835
0.45378885769085253,0.0037884036475315823,1.449932010177928,4.262824676624606,0.45503903089453795,0.4575772613383841,0.4871268097891305,0.5447105452316106,0.6356322327723685,0.9993189829354003,3.2723611714543495
0.08962357648099926,0.008192322054450953,0.7984253273707743,2.2220391878782735,0.09232704275896808,0.09781589853545022,0.16171601056016766,0.28623930578782214,0.482855035094645,1.2693179523219362,6.1847111849925085
0.0803266655113073,-0.0034284291426964937,1.3147508800638645,3.723823191094459,0.07919528389421746,0.0768982363686108,0.050156489055578145,-0.0019556339134085554,-0.0842379333381244,-0.4133671310369878,-2.470424616654884
0.07807441666425258,0.0015938121105836603,1.323519752831067,3.7566205104679615,0.07860037466074518,0.07966822877483623,0.09209996323738878,0.11632590731826042,0.15457739797226827,0.30758336058829966,1.2638706269384958
0.04463330637922451,0.0085078444579254,1.2114002554512717,3.3581836768639306,0.047440895050339896,0.05314115083714991,0.11950233760896803,0.2488215733694341,0.4530098403596437,1.2697629083204822,6.374469583075721
0.03289083606759928,0.0017487979185606556,1.1810933424915273,3.2579342943340017,0.033467939380724294,0.034639633986159934,0.04828025775093305,0.07486198611305502,0.11683313615851075,0.2847177363403337,1.333996487476727
1.1404120062215806,0.006144414603853393,1.418867661903511,4.132438472452649,1.1424396630408522,1.146556420825434,1.1944828547354904,1.287877956714062,1.4353439072065435,2.025207709176469,5.711856471488504
1.293153996379248,0.002429704545661626,1.3052309645191318,3.6885409174099912,1.2939557988793162,1.2955837009249096,1.3145353963810702,1.351466905475127,1.409779814571006,1.643031450954522,3.100854178351498
1.309700022116909,0.0056684146643732605,1.1621634962066616,3.196842155631002,1.3115705989561521,1.3153684367812823,1.3595820711633937,1.4457419740618673,1.5817839260068256,2.1259517337866587,5.527000532410614
1.3800506000089061,0.00027768767794208245,0.699954672374654,2.0136614309109033,1.380142236942627,1.3803282876868481,1.3824942515747964,1.386715104279516,1.393379608550126,1.420037625632566,1.5866502323978156
1.0726188001998769,0.011143385969582186,1.7151315584693259,5.557406588174919,1.076296117569839,1.083762186169459,1.1706805967322,1.3400600634698494,1.607501326739822,2.6772663798197116,9.363297961569023
0.8788754322849182,0.010385426687639386,1.3930608425993036,4.027157703347525,0.8823026230918392,0.8892608589725576,0.9702671871361448,1.1281256727882634,1.3773759132916088,2.37437687530499,8.605632887888621
0.35666079527059613,-0.0036886416972701872,1.1273475901162167,3.087456430007976,0.35544354351049695,0.35297215357332595,0.3242007483346185,0.2681333945361116,0.17960599380162715,-0.1745036091363108,-2.3876886274984233
1.1729835356226026,0.0002661237833593297,1.382178167748464,3.9835690661639327,1.1730713564711113,1.173249659405962,1.1753254249161647,1.1793705064232265,1.1857574772238504,1.2113053604263462,1.370979630441944
1.2599078913247568,0.002662978532002723,1.100821297739083,3.006634352187185,1.2607866742403178,1.2625708698567595,1.2833421024063807,1.323819376092822,1.3877308608608874,1.643376799933149,3.2411639191347827
1.266167591410603,-0.0038877600378263363,1.0695470812331127,2.9140593688675027,1.2648846305981203,1.2622798313727766,1.2319553030777313,1.172861350502771,1.079555109594939,0.7063301459636105,-1.6263258767321913
1.3924216795140976,0.004895052870595747,0.7529028663515609,2.123154312955373,1.394037046961394,1.3973167323846933,1.43549814477534,1.5099029484083955,1.6273842173026933,2.097309292879885,5.034341015237333
2.0652777325141196,-0.003212876975208158,0.9414135072198799,2.5636025291770865,2.064217483112301,2.0620648555389116,2.0370044151322877,1.9881686851091238,1.911059637704128,1.6026234480841448,-0.32510273704075
1.6094077923858916,0.004009161527905221,0.7288816283824248,2.0727611936434815,1.6107308156901003,1.6134169539137968,1.6446884138314575,1.705627669055617,1.8018475457253422,2.1867270524042435,4.592223969147376
1.7860075437831122,0.003515085887396444,0.9013627404717581,2.4629571967159922,1.787167522125953,1.7895226296705087,1.8169402995922008,1.8703696050806269,1.9547316663781416,2.2921799115682,4.401231444006067
2.0046655913792124,0.002944799986209731,0.5167053243361696,1.6764950332286144,2.0056373753746617,2.007610391365422,2.030579831257858,2.0753407910482458,2.1460159907172796,2.428716789393414,4.195596781119253
2.0046655913792124,0.002944799986209731,0.5167053243361696,1.6764950332286144,2.0056373753746617,2.007610391365422,2.030579831257858,2.0753407910482458,2.1460159907172796,2.428716789393414,4.195596781119253
1.9561909010069032,0.0013336297560908588,0.606427371739303,1.8338679529117152,1.9566309988264132,1.957524530762994,1.9679268428605028,1.9881980151530838,2.0202051292992644,2.148233585883987,2.948411439538502
1.9979654202749297,-0.0019344495905731767,0.6900630007260868,1.9938411427259901,1.9973270519100406,1.9960309706843566,1.9809422638778857,1.9515386301011735,1.9051118399274172,1.7194046792323923,0.5587349248884863
3.6995768370494786,-0.0011800936297454165,0.21624274163633783,1.241403682791021,3.6991874061516627,3.698396743419733,3.6891920131077187,3.6712545899355886,3.6429323428216986,3.5296433543661387,2.8215871765188885
3.6372506972790597,-0.0025695552041205307,0.02499009814188082,1.0253049680498423,3.6364027440616997,3.634681142074939,3.614638611482799,3.575581372380167,3.5139120474812744,3.2672347478857033,1.7255016254133848
3.6540010775347405,0.00039844058006115266,-0.18707166166788042,0.8293842991935512,3.6541325629261605,3.6543995181148015,3.6575073546392787,3.663563651456208,3.673126225377676,3.7113765210635465,3.950440869100238
3.65380367546619,0.0012678493934581625,-0.18759514577763714,0.828950243312632,3.654222065766031,3.655071524859648,3.6649607501286217,3.684232060909186,3.7146604463521817,3.8363739881241656,4.597083624199063
3.651915543184823,-0.0016851823647929462,-0.18414311733604957,0.8318167479103498,3.6513594330044414,3.6502303608200304,3.637085938374645,3.6114711664297925,3.571026789674762,3.409249282654639,2.398139863778871
3.7355561229061673,-0.00041124051948121114,-0.09523389808535823,0.9091602587531735,3.7354204135347384,3.735144882386686,3.7319372063347327,3.725686350438618,3.715816577971069,3.676337488100873,3.4295931764121463
3.777810457717782,-4.898730809170353e-05,-0.3772837811951216,0.685721451429221,3.777794291906112,3.7777614704096902,3.777379369406575,3.776634762323581,3.7754590669293804,3.7707562853525767,3.7413639004975545
3.616366298206995,-0.00027457828350240855,-0.3798905575271378,0.6839362567917525,3.616275687373439,3.6160917199234923,3.6139500093121737,3.609776419402937,3.6031865405988794,3.576827025382648,3.4120800552812027
3.2393995810721727,-0.00042224274317113875,-0.5230575396885974,0.5927055539212216,3.239260240966926,3.2389773383290015,3.2356838449322667,3.2292657552360655,3.2191319293999583,3.178596626055529,2.9252509801528457
3.2190960669161877,-0.0003127813618234497,-0.6169846705218158,0.53956896532728,3.218992849066786,3.2187832855543643,3.216343590932141,3.211589314232425,3.204082561548662,3.174055550813611,2.986386733719541
3.197766574582145,-0.0008921094150417411,-0.623506180659652,0.536061609907471,3.197472178475181,3.1968744651671033,3.189916011729778,3.1763559486211435,3.1549453226601414,3.0693028188161344,2.5340371697910897
3.199776002345532,0.0011217889476940934,-0.622500619268524,0.5366009238768684,3.2001461926982713,3.2008977912932264,3.20964774508524,3.2266989370901906,3.2536218718348486,3.3613136108134816,4.034386979429938
3.1614801641135695,-0.00024309654208214484,-0.5871778568106217,0.5558938852515322,3.1613999422546826,3.1612370675714874,3.1593409145432467,3.155645847103598,3.1498115300936265,3.1264742620537405,2.9806163368044536
3.1748062476960044,-0.00014205628312921733,-0.5748483486109123,0.5627902102528676,3.174759369122572,3.1746641914128753,3.1735561524044673,3.171396896900903,3.167987546105802,3.1543501429253973,3.0691163730478666
